Customer_ID,Product_ID,Product_Name,Rating
CUST0097,P004,Senior Checking,3
CUST0097,P008,Youth Savings,5
CUST0097,P012,Travel Rewards Card,3
CUST0097,P014,Student Credit Card,2
CUST0097,P022,Auto Refinance Loan,1
CUST0097,P025,ARM Mortgage,2
CUST0097,P027,FHA Mortgage,3
CUST0097,P028,Home Equity Loan,2
CUST0097,P029,HELOC,3
CUST0097,P031,CD 6-Month,5
CUST0097,P034,CD 60-Month,4
CUST0097,P036,Robo-Advisor Portfolio,3
CUST0097,P037,Brokerage Account,4
CUST0098,P001,Basic Checking,5
CUST0098,P002,Student Checking,3
CUST0098,P004,Senior Checking,4
CUST0098,P006,Basic Savings,3
CUST0098,P007,High-Yield Savings,4
CUST0098,P010,Basic Rewards Card,4
CUST0098,P012,Travel Rewards Card,3
CUST0098,P018,Personal Loan - Secured,3
CUST0098,P021,Used Auto Loan,2
CUST0098,P027,FHA Mortgage,1
CUST0098,P038,Retirement IRA,3
CUST0098,P039,529 College Savings,3
CUST0098,P040,Life Insurance,2
CUST0099,P001,Basic Checking,4
CUST0099,P002,Student Checking,4
CUST0099,P005,Business Checking,3
CUST0099,P007,High-Yield Savings,3
CUST0099,P008,Youth Savings,4
CUST0099,P010,Basic Rewards Card,4
CUST0099,P012,Travel Rewards Card,5
CUST0099,P013,Premium Travel Card,5
CUST0099,P014,Student Credit Card,4
CUST0099,P015,Secured Credit Card,5
CUST0099,P017,Personal Loan - Unsecured,1
CUST0099,P022,Auto Refinance Loan,3
CUST0099,P023,30-Year Fixed Mortgage,4
CUST0099,P024,15-Year Fixed Mortgage,4
CUST0099,P025,ARM Mortgage,5
CUST0099,P026,Jumbo Mortgage,3
CUST0099,P027,FHA Mortgage,4
CUST0099,P030,CD 3-Month,2
CUST0099,P032,CD 12-Month,2
CUST0099,P033,CD 24-Month,3
CUST0099,P037,Brokerage Account,4
CUST0099,P038,Retirement IRA,4
CUST0099,P039,529 College Savings,4
CUST0100,P006,Basic Savings,3
CUST0100,P008,Youth Savings,3
CUST0100,P009,Holiday Club Savings,4
CUST0100,P010,Basic Rewards Card,4
CUST0100,P012,Travel Rewards Card,4
CUST0100,P014,Student Credit Card,3
CUST0100,P019,Debt Consolidation Loan,2
CUST0100,P022,Auto Refinance Loan,3
CUST0100,P023,30-Year Fixed Mortgage,3
CUST0100,P024,15-Year Fixed Mortgage,3
CUST0100,P028,Home Equity Loan,3
CUST0100,P029,HELOC,3
CUST0100,P030,CD 3-Month,3
CUST0100,P031,CD 6-Month,3
CUST0100,P033,CD 24-Month,2
CUST0100,P034,CD 60-Month,2
CUST0101,P004,Senior Checking,3
CUST0101,P005,Business Checking,3
CUST0101,P007,High-Yield Savings,3
CUST0101,P013,Premium Travel Card,3
CUST0101,P015,Secured Credit Card,3
CUST0101,P026,Jumbo Mortgage,3
CUST0101,P031,CD 6-Month,2
CUST0101,P034,CD 60-Month,2
CUST0101,P035,IRA CD,2
CUST0101,P037,Brokerage Account,2
CUST0102,P001,Basic Checking,4
CUST0102,P003,Premium Checking,3
CUST0102,P004,Senior Checking,4
CUST0102,P005,Business Checking,4
CUST0102,P006,Basic Savings,4
CUST0102,P010,Basic Rewards Card,4
CUST0102,P016,Business Credit Card,5
CUST0102,P023,30-Year Fixed Mortgage,4
CUST0102,P026,Jumbo Mortgage,4
CUST0102,P030,CD 3-Month,3
CUST0102,P036,Robo-Advisor Portfolio,5
CUST0102,P037,Brokerage Account,4
CUST0102,P038,Retirement IRA,5
CUST0102,P041,Auto Insurance,3
CUST0103,P001,Basic Checking,3
CUST0103,P003,Premium Checking,3
CUST0103,P006,Basic Savings,3
CUST0103,P007,High-Yield Savings,4
CUST0103,P010,Basic Rewards Card,3
CUST0103,P016,Business Credit Card,3
CUST0103,P019,Debt Consolidation Loan,4
CUST0103,P022,Auto Refinance Loan,3
CUST0103,P023,30-Year Fixed Mortgage,3
CUST0103,P024,15-Year Fixed Mortgage,3
CUST0103,P027,FHA Mortgage,3
CUST0103,P028,Home Equity Loan,2
CUST0103,P029,HELOC,4
CUST0103,P030,CD 3-Month,3
CUST0103,P031,CD 6-Month,2
CUST0103,P033,CD 24-Month,2
CUST0103,P035,IRA CD,2
CUST0103,P036,Robo-Advisor Portfolio,2
CUST0103,P038,Retirement IRA,2
CUST0103,P040,Life Insurance,3
CUST0104,P001,Basic Checking,5
CUST0104,P004,Senior Checking,4
CUST0104,P005,Business Checking,5
CUST0104,P007,High-Yield Savings,4
CUST0104,P008,Youth Savings,4
CUST0104,P010,Basic Rewards Card,4
CUST0104,P012,Travel Rewards Card,5
CUST0104,P017,Personal Loan - Unsecured,3
CUST0104,P018,Personal Loan - Secured,3
CUST0104,P021,Used Auto Loan,3
CUST0104,P022,Auto Refinance Loan,2
CUST0104,P026,Jumbo Mortgage,2
CUST0104,P029,HELOC,1
CUST0104,P031,CD 6-Month,3
CUST0104,P032,CD 12-Month,2
CUST0104,P036,Robo-Advisor Portfolio,3
CUST0104,P037,Brokerage Account,3
CUST0105,P003,Premium Checking,3
CUST0105,P005,Business Checking,3
CUST0105,P006,Basic Savings,5
CUST0105,P009,Holiday Club Savings,4
CUST0105,P027,FHA Mortgage,3
CUST0105,P028,Home Equity Loan,3
CUST0105,P030,CD 3-Month,4
CUST0105,P031,CD 6-Month,5
CUST0105,P032,CD 12-Month,5
CUST0105,P035,IRA CD,5
CUST0105,P036,Robo-Advisor Portfolio,4
CUST0106,P003,Premium Checking,4
CUST0106,P005,Business Checking,4
CUST0106,P006,Basic Savings,2
CUST0106,P011,Cashback Card,4
CUST0106,P012,Travel Rewards Card,3
CUST0106,P015,Secured Credit Card,3
CUST0106,P016,Business Credit Card,3
CUST0106,P017,Personal Loan - Unsecured,4
CUST0106,P022,Auto Refinance Loan,5
CUST0106,P030,CD 3-Month,1
CUST0106,P040,Life Insurance,2
CUST0107,P004,Senior Checking,4
CUST0107,P005,Business Checking,4
CUST0107,P007,High-Yield Savings,3
CUST0107,P008,Youth Savings,4
CUST0107,P009,Holiday Club Savings,5
CUST0107,P012,Travel Rewards Card,4
CUST0107,P013,Premium Travel Card,4
CUST0107,P014,Student Credit Card,3
CUST0107,P017,Personal Loan - Unsecured,3
CUST0107,P020,New Auto Loan,4
CUST0107,P038,Retirement IRA,3
CUST0108,P001,Basic Checking,4
CUST0108,P002,Student Checking,5
CUST0108,P004,Senior Checking,4
CUST0108,P005,Business Checking,5
CUST0108,P007,High-Yield Savings,4
CUST0108,P011,Cashback Card,4
CUST0108,P015,Secured Credit Card,4
CUST0108,P018,Personal Loan - Secured,3
CUST0108,P019,Debt Consolidation Loan,4
CUST0108,P020,New Auto Loan,2
CUST0108,P021,Used Auto Loan,2
CUST0108,P032,CD 12-Month,1
CUST0108,P035,IRA CD,1
CUST0108,P036,Robo-Advisor Portfolio,3
CUST0108,P039,529 College Savings,4
CUST0109,P001,Basic Checking,2
CUST0109,P003,Premium Checking,3
CUST0109,P006,Basic Savings,3
CUST0109,P008,Youth Savings,3
CUST0109,P012,Travel Rewards Card,2
CUST0109,P013,Premium Travel Card,2
CUST0109,P017,Personal Loan - Unsecured,1
CUST0109,P019,Debt Consolidation Loan,2
CUST0109,P020,New Auto Loan,1
CUST0109,P022,Auto Refinance Loan,1
CUST0109,P023,30-Year Fixed Mortgage,3
CUST0109,P027,FHA Mortgage,3
CUST0109,P030,CD 3-Month,5
CUST0109,P032,CD 12-Month,4
CUST0109,P033,CD 24-Month,4
CUST0109,P034,CD 60-Month,5
CUST0109,P039,529 College Savings,3
CUST0109,P040,Life Insurance,3
CUST0109,P041,Auto Insurance,3
CUST0110,P007,High-Yield Savings,2
CUST0110,P009,Holiday Club Savings,3
CUST0110,P010,Basic Rewards Card,3
CUST0110,P013,Premium Travel Card,3
CUST0110,P015,Secured Credit Card,3
CUST0110,P016,Business Credit Card,3
CUST0110,P021,Used Auto Loan,4
CUST0110,P022,Auto Refinance Loan,3
CUST0110,P024,15-Year Fixed Mortgage,3
CUST0110,P029,HELOC,2
CUST0110,P031,CD 6-Month,1
CUST0110,P041,Auto Insurance,3
CUST0111,P005,Business Checking,4
CUST0111,P006,Basic Savings,4
CUST0111,P007,High-Yield Savings,4
CUST0111,P008,Youth Savings,4
CUST0111,P011,Cashback Card,3
CUST0111,P012,Travel Rewards Card,2
CUST0111,P019,Debt Consolidation Loan,3
CUST0111,P023,30-Year Fixed Mortgage,3
CUST0111,P026,Jumbo Mortgage,4
CUST0111,P028,Home Equity Loan,2
CUST0111,P029,HELOC,2
CUST0111,P030,CD 3-Month,4
CUST0111,P031,CD 6-Month,5
CUST0111,P032,CD 12-Month,4
CUST0111,P033,CD 24-Month,4
CUST0111,P035,IRA CD,4
CUST0111,P041,Auto Insurance,3
CUST0112,P001,Basic Checking,4
CUST0112,P004,Senior Checking,4
CUST0112,P005,Business Checking,4
CUST0112,P007,High-Yield Savings,3
CUST0112,P009,Holiday Club Savings,4
CUST0112,P010,Basic Rewards Card,4
CUST0112,P012,Travel Rewards Card,4
CUST0112,P013,Premium Travel Card,4
CUST0112,P014,Student Credit Card,5
CUST0112,P015,Secured Credit Card,4
CUST0112,P016,Business Credit Card,4
CUST0112,P018,Personal Loan - Secured,1
CUST0112,P019,Debt Consolidation Loan,2
CUST0112,P021,Used Auto Loan,2
CUST0112,P023,30-Year Fixed Mortgage,4
CUST0112,P024,15-Year Fixed Mortgage,5
CUST0112,P025,ARM Mortgage,3
CUST0112,P027,FHA Mortgage,5
CUST0112,P029,HELOC,5
CUST0112,P034,CD 60-Month,3
CUST0112,P035,IRA CD,3
CUST0112,P036,Robo-Advisor Portfolio,5
CUST0112,P041,Auto Insurance,4
CUST0113,P002,Student Checking,4
CUST0113,P005,Business Checking,4
CUST0113,P006,Basic Savings,4
CUST0113,P007,High-Yield Savings,4
CUST0113,P008,Youth Savings,5
CUST0113,P011,Cashback Card,2
CUST0113,P018,Personal Loan - Secured,2
CUST0113,P028,Home Equity Loan,2
CUST0113,P033,CD 24-Month,4
CUST0113,P035,IRA CD,4
CUST0113,P039,529 College Savings,3
CUST0114,P001,Basic Checking,3
CUST0114,P006,Basic Savings,1
CUST0114,P011,Cashback Card,3
CUST0114,P012,Travel Rewards Card,4
CUST0114,P014,Student Credit Card,3
CUST0114,P016,Business Credit Card,4
CUST0114,P017,Personal Loan - Unsecured,5
CUST0114,P019,Debt Consolidation Loan,4
CUST0114,P020,New Auto Loan,4
CUST0114,P023,30-Year Fixed Mortgage,3
CUST0114,P027,FHA Mortgage,3
CUST0114,P037,Brokerage Account,1
CUST0115,P002,Student Checking,4
CUST0115,P003,Premium Checking,4
CUST0115,P004,Senior Checking,4
CUST0115,P005,Business Checking,3
CUST0115,P008,Youth Savings,2
CUST0115,P009,Holiday Club Savings,4
CUST0115,P010,Basic Rewards Card,3
CUST0115,P012,Travel Rewards Card,4
CUST0115,P014,Student Credit Card,4
CUST0115,P015,Secured Credit Card,3
CUST0115,P016,Business Credit Card,3
CUST0115,P017,Personal Loan - Unsecured,2
CUST0115,P018,Personal Loan - Secured,3
CUST0115,P019,Debt Consolidation Loan,3
CUST0115,P023,30-Year Fixed Mortgage,2
CUST0115,P027,FHA Mortgage,3
CUST0115,P028,Home Equity Loan,3
CUST0115,P029,HELOC,3
CUST0115,P032,CD 12-Month,3
CUST0116,P003,Premium Checking,5
CUST0116,P008,Youth Savings,4
CUST0116,P011,Cashback Card,4
CUST0116,P012,Travel Rewards Card,3
CUST0116,P021,Used Auto Loan,3
CUST0116,P024,15-Year Fixed Mortgage,1
CUST0116,P025,ARM Mortgage,1
CUST0116,P038,Retirement IRA,2
CUST0117,P001,Basic Checking,4
CUST0117,P003,Premium Checking,3
CUST0117,P008,Youth Savings,5
CUST0117,P012,Travel Rewards Card,3
CUST0117,P014,Student Credit Card,2
CUST0117,P024,15-Year Fixed Mortgage,3
CUST0117,P031,CD 6-Month,4
CUST0117,P033,CD 24-Month,4
CUST0117,P038,Retirement IRA,3
CUST0118,P008,Youth Savings,5
CUST0118,P009,Holiday Club Savings,5
CUST0118,P027,FHA Mortgage,3
CUST0118,P029,HELOC,2
CUST0118,P031,CD 6-Month,5
CUST0118,P033,CD 24-Month,5
CUST0118,P034,CD 60-Month,5
CUST0118,P035,IRA CD,4
CUST0118,P037,Brokerage Account,3
CUST0118,P039,529 College Savings,4
CUST0118,P040,Life Insurance,3
CUST0118,P041,Auto Insurance,3
CUST0119,P001,Basic Checking,4
CUST0119,P002,Student Checking,4
CUST0119,P003,Premium Checking,5
CUST0119,P004,Senior Checking,4
CUST0119,P005,Business Checking,4
CUST0119,P007,High-Yield Savings,3
CUST0119,P009,Holiday Club Savings,4
CUST0119,P010,Basic Rewards Card,5
CUST0119,P011,Cashback Card,4
CUST0119,P012,Travel Rewards Card,4
CUST0119,P016,Business Credit Card,4
CUST0119,P017,Personal Loan - Unsecured,3
CUST0119,P021,Used Auto Loan,3
CUST0119,P025,ARM Mortgage,2
CUST0119,P026,Jumbo Mortgage,1
CUST0119,P028,Home Equity Loan,2
CUST0119,P032,CD 12-Month,2
CUST0119,P036,Robo-Advisor Portfolio,3
CUST0119,P038,Retirement IRA,3
CUST0119,P040,Life Insurance,2
CUST0120,P007,High-Yield Savings,3
CUST0120,P012,Travel Rewards Card,3
CUST0120,P017,Personal Loan - Unsecured,2
CUST0120,P019,Debt Consolidation Loan,2
CUST0120,P020,New Auto Loan,4
CUST0120,P022,Auto Refinance Loan,2
CUST0120,P024,15-Year Fixed Mortgage,3
CUST0120,P025,ARM Mortgage,3
CUST0120,P027,FHA Mortgage,3
CUST0120,P030,CD 3-Month,3
CUST0120,P031,CD 6-Month,2
CUST0120,P033,CD 24-Month,3
CUST0120,P039,529 College Savings,3
CUST0121,P001,Basic Checking,4
CUST0121,P006,Basic Savings,4
CUST0121,P007,High-Yield Savings,4
CUST0121,P009,Holiday Club Savings,4
CUST0121,P010,Basic Rewards Card,2
CUST0121,P014,Student Credit Card,2
CUST0121,P019,Debt Consolidation Loan,2
CUST0121,P020,New Auto Loan,2
CUST0121,P021,Used Auto Loan,2
CUST0121,P027,FHA Mortgage,3
CUST0121,P031,CD 6-Month,4
CUST0121,P032,CD 12-Month,4
CUST0121,P033,CD 24-Month,5
CUST0121,P035,IRA CD,5
CUST0121,P036,Robo-Advisor Portfolio,4
CUST0121,P037,Brokerage Account,3
CUST0121,P039,529 College Savings,2
CUST0121,P040,Life Insurance,3
CUST0122,P001,Basic Checking,4
CUST0122,P004,Senior Checking,4
CUST0122,P005,Business Checking,3
CUST0122,P006,Basic Savings,3
CUST0122,P007,High-Yield Savings,3
CUST0122,P012,Travel Rewards Card,4
CUST0122,P014,Student Credit Card,3
CUST0122,P015,Secured Credit Card,3
CUST0122,P018,Personal Loan - Secured,2
CUST0122,P020,New Auto Loan,3
CUST0122,P027,FHA Mortgage,3
CUST0122,P029,HELOC,3
CUST0122,P033,CD 24-Month,3
CUST0122,P040,Life Insurance,2
CUST0122,P041,Auto Insurance,3
CUST0123,P002,Student Checking,4
CUST0123,P003,Premium Checking,4
CUST0123,P004,Senior Checking,4
CUST0123,P007,High-Yield Savings,4
CUST0123,P008,Youth Savings,4
CUST0123,P009,Holiday Club Savings,3
CUST0123,P010,Basic Rewards Card,3
CUST0123,P011,Cashback Card,4
CUST0123,P014,Student Credit Card,4
CUST0123,P018,Personal Loan - Secured,3
CUST0123,P019,Debt Consolidation Loan,2
CUST0123,P032,CD 12-Month,2
CUST0123,P036,Robo-Advisor Portfolio,3
CUST0123,P041,Auto Insurance,2
CUST0124,P003,Premium Checking,4
CUST0124,P007,High-Yield Savings,2
CUST0124,P009,Holiday Club Savings,3
CUST0124,P018,Personal Loan - Secured,4
CUST0124,P021,Used Auto Loan,5
CUST0124,P024,15-Year Fixed Mortgage,2
CUST0124,P026,Jumbo Mortgage,3
CUST0124,P027,FHA Mortgage,4
CUST0124,P034,CD 60-Month,1
CUST0124,P039,529 College Savings,2
CUST0124,P040,Life Insurance,2
CUST0124,P041,Auto Insurance,2
CUST0125,P001,Basic Checking,3
CUST0125,P003,Premium Checking,3
CUST0125,P005,Business Checking,3
CUST0125,P008,Youth Savings,3
CUST0125,P018,Personal Loan - Secured,3
CUST0125,P021,Used Auto Loan,2
CUST0125,P027,FHA Mortgage,3
CUST0125,P029,HELOC,3
CUST0125,P031,CD 6-Month,2
CUST0125,P032,CD 12-Month,3
CUST0125,P040,Life Insurance,4
CUST0126,P002,Student Checking,3
CUST0126,P003,Premium Checking,4
CUST0126,P004,Senior Checking,4
CUST0126,P005,Business Checking,3
CUST0126,P006,Basic Savings,3
CUST0126,P008,Youth Savings,3
CUST0126,P009,Holiday Club Savings,3
CUST0126,P011,Cashback Card,4
CUST0126,P023,30-Year Fixed Mortgage,4
CUST0126,P024,15-Year Fixed Mortgage,3
CUST0126,P025,ARM Mortgage,3
CUST0126,P027,FHA Mortgage,3
CUST0126,P029,HELOC,3
CUST0126,P030,CD 3-Month,2
CUST0126,P037,Brokerage Account,3
CUST0126,P038,Retirement IRA,3
CUST0126,P040,Life Insurance,2
CUST0126,P041,Auto Insurance,2
CUST0127,P005,Business Checking,3
CUST0127,P006,Basic Savings,5
CUST0127,P008,Youth Savings,4
CUST0127,P014,Student Credit Card,2
CUST0127,P021,Used Auto Loan,2
CUST0127,P027,FHA Mortgage,3
CUST0127,P030,CD 3-Month,5
CUST0127,P031,CD 6-Month,5
CUST0127,P032,CD 12-Month,3
CUST0127,P033,CD 24-Month,4
CUST0127,P034,CD 60-Month,5
CUST0127,P035,IRA CD,4
CUST0127,P036,Robo-Advisor Portfolio,4
CUST0128,P003,Premium Checking,4
CUST0128,P005,Business Checking,4
CUST0128,P007,High-Yield Savings,2
CUST0128,P009,Holiday Club Savings,2
CUST0128,P012,Travel Rewards Card,3
CUST0128,P013,Premium Travel Card,3
CUST0128,P014,Student Credit Card,4
CUST0128,P015,Secured Credit Card,4
CUST0128,P017,Personal Loan - Unsecured,5
CUST0128,P018,Personal Loan - Secured,3
CUST0128,P020,New Auto Loan,5
CUST0128,P021,Used Auto Loan,4
CUST0128,P027,FHA Mortgage,3
CUST0128,P031,CD 6-Month,1
CUST0128,P037,Brokerage Account,2
CUST0128,P041,Auto Insurance,2
CUST0129,P001,Basic Checking,3
CUST0129,P003,Premium Checking,4
CUST0129,P005,Business Checking,4
CUST0129,P007,High-Yield Savings,4
CUST0129,P008,Youth Savings,4
CUST0129,P009,Holiday Club Savings,5
CUST0129,P011,Cashback Card,2
CUST0129,P013,Premium Travel Card,1
CUST0129,P014,Student Credit Card,2
CUST0129,P016,Business Credit Card,3
CUST0129,P018,Personal Loan - Secured,1
CUST0129,P031,CD 6-Month,5
CUST0129,P035,IRA CD,4
CUST0129,P036,Robo-Advisor Portfolio,5
CUST0129,P040,Life Insurance,3
CUST0129,P041,Auto Insurance,3
CUST0130,P004,Senior Checking,4
CUST0130,P006,Basic Savings,2
CUST0130,P010,Basic Rewards Card,3
CUST0130,P011,Cashback Card,3
CUST0130,P014,Student Credit Card,3
CUST0130,P018,Personal Loan - Secured,5
CUST0130,P019,Debt Consolidation Loan,4
CUST0130,P021,Used Auto Loan,5
CUST0130,P023,30-Year Fixed Mortgage,2
CUST0130,P026,Jumbo Mortgage,3
CUST0130,P028,Home Equity Loan,3
CUST0130,P040,Life Insurance,1
CUST0131,P001,Basic Checking,4
CUST0131,P002,Student Checking,4
CUST0131,P008,Youth Savings,2
CUST0131,P016,Business Credit Card,4
CUST0131,P017,Personal Loan - Unsecured,4
CUST0131,P019,Debt Consolidation Loan,5
CUST0131,P020,New Auto Loan,4
CUST0131,P022,Auto Refinance Loan,4
CUST0131,P023,30-Year Fixed Mortgage,3
CUST0131,P024,15-Year Fixed Mortgage,3
CUST0131,P027,FHA Mortgage,3
CUST0131,P030,CD 3-Month,2
CUST0131,P033,CD 24-Month,2
CUST0132,P005,Business Checking,3
CUST0132,P008,Youth Savings,4
CUST0132,P010,Basic Rewards Card,2
CUST0132,P012,Travel Rewards Card,3
CUST0132,P015,Secured Credit Card,3
CUST0132,P017,Personal Loan - Unsecured,2
CUST0132,P023,30-Year Fixed Mortgage,4
CUST0132,P025,ARM Mortgage,2
CUST0132,P027,FHA Mortgage,3
CUST0132,P030,CD 3-Month,5
CUST0132,P031,CD 6-Month,4
CUST0132,P033,CD 24-Month,4
CUST0132,P034,CD 60-Month,5
CUST0132,P035,IRA CD,3
CUST0132,P036,Robo-Advisor Portfolio,4
CUST0133,P001,Basic Checking,4
CUST0133,P006,Basic Savings,3
CUST0133,P007,High-Yield Savings,4
CUST0133,P008,Youth Savings,3
CUST0133,P010,Basic Rewards Card,3
CUST0133,P012,Travel Rewards Card,4
CUST0133,P016,Business Credit Card,3
CUST0133,P021,Used Auto Loan,2
CUST0133,P022,Auto Refinance Loan,2
CUST0133,P024,15-Year Fixed Mortgage,2
CUST0133,P027,FHA Mortgage,3
CUST0133,P031,CD 6-Month,3
CUST0133,P037,Brokerage Account,3
CUST0134,P001,Basic Checking,5
CUST0134,P002,Student Checking,5
CUST0134,P003,Premium Checking,5
CUST0134,P004,Senior Checking,4
CUST0134,P005,Business Checking,5
CUST0134,P008,Youth Savings,3
CUST0134,P010,Basic Rewards Card,5
CUST0134,P013,Premium Travel Card,4
CUST0134,P014,Student Credit Card,4
CUST0134,P017,Personal Loan - Unsecured,3
CUST0134,P021,Used Auto Loan,3
CUST0134,P024,15-Year Fixed Mortgage,2
CUST0134,P039,529 College Savings,3
CUST0135,P001,Basic Checking,3
CUST0135,P007,High-Yield Savings,4
CUST0135,P008,Youth Savings,4
CUST0135,P016,Business Credit Card,2
CUST0135,P019,Debt Consolidation Loan,1
CUST0135,P022,Auto Refinance Loan,2
CUST0135,P026,Jumbo Mortgage,2
CUST0135,P027,FHA Mortgage,2
CUST0135,P029,HELOC,2
CUST0135,P031,CD 6-Month,4
CUST0135,P033,CD 24-Month,5
CUST0135,P034,CD 60-Month,5
CUST0135,P039,529 College Savings,4
CUST0135,P041,Auto Insurance,3
CUST0136,P005,Business Checking,2
CUST0136,P006,Basic Savings,4
CUST0136,P011,Cashback Card,3
CUST0136,P013,Premium Travel Card,4
CUST0136,P015,Secured Credit Card,4
CUST0136,P017,Personal Loan - Unsecured,2
CUST0136,P021,Used Auto Loan,2
CUST0136,P023,30-Year Fixed Mortgage,2
CUST0136,P026,Jumbo Mortgage,3
CUST0136,P031,CD 6-Month,3
CUST0136,P034,CD 60-Month,2
CUST0136,P037,Brokerage Account,3
CUST0136,P040,Life Insurance,1
CUST0137,P002,Student Checking,3
CUST0137,P003,Premium Checking,3
CUST0137,P007,High-Yield Savings,2
CUST0137,P010,Basic Rewards Card,3
CUST0137,P011,Cashback Card,3
CUST0137,P012,Travel Rewards Card,3
CUST0137,P016,Business Credit Card,3
CUST0137,P021,Used Auto Loan,4
CUST0137,P030,CD 3-Month,2
CUST0137,P036,Robo-Advisor Portfolio,1
CUST0138,P001,Basic Checking,3
CUST0138,P002,Student Checking,3
CUST0138,P005,Business Checking,4
CUST0138,P010,Basic Rewards Card,5
CUST0138,P015,Secured Credit Card,5
CUST0138,P016,Business Credit Card,4
CUST0138,P023,30-Year Fixed Mortgage,4
CUST0138,P024,15-Year Fixed Mortgage,4
CUST0138,P025,ARM Mortgage,3
CUST0138,P027,FHA Mortgage,4
CUST0138,P032,CD 12-Month,3
CUST0138,P033,CD 24-Month,4
CUST0139,P002,Student Checking,4
CUST0139,P006,Basic Savings,4
CUST0139,P007,High-Yield Savings,4
CUST0139,P009,Holiday Club Savings,5
CUST0139,P014,Student Credit Card,3
CUST0139,P015,Secured Credit Card,2
CUST0139,P020,New Auto Loan,2
CUST0139,P025,ARM Mortgage,3
CUST0139,P027,FHA Mortgage,3
CUST0139,P028,Home Equity Loan,3
CUST0139,P029,HELOC,3
CUST0139,P030,CD 3-Month,4
CUST0139,P032,CD 12-Month,4
CUST0139,P033,CD 24-Month,5
CUST0139,P037,Brokerage Account,4
CUST0139,P040,Life Insurance,3
CUST0140,P001,Basic Checking,4
CUST0140,P002,Student Checking,4
CUST0140,P003,Premium Checking,4
CUST0140,P005,Business Checking,5
CUST0140,P008,Youth Savings,4
CUST0140,P010,Basic Rewards Card,4
CUST0140,P011,Cashback Card,5
CUST0140,P012,Travel Rewards Card,4
CUST0140,P014,Student Credit Card,4
CUST0140,P016,Business Credit Card,4
CUST0140,P019,Debt Consolidation Loan,2
CUST0140,P034,CD 60-Month,3
CUST0141,P002,Student Checking,4
CUST0141,P003,Premium Checking,2
CUST0141,P006,Basic Savings,3
CUST0141,P007,High-Yield Savings,3
CUST0141,P011,Cashback Card,3
CUST0141,P018,Personal Loan - Secured,2
CUST0141,P019,Debt Consolidation Loan,2
CUST0141,P025,ARM Mortgage,3
CUST0141,P029,HELOC,3
CUST0141,P033,CD 24-Month,2
CUST0141,P036,Robo-Advisor Portfolio,1
CUST0141,P037,Brokerage Account,3
CUST0141,P038,Retirement IRA,3
CUST0142,P007,High-Yield Savings,2
CUST0142,P009,Holiday Club Savings,2
CUST0142,P010,Basic Rewards Card,2
CUST0142,P013,Premium Travel Card,4
CUST0142,P016,Business Credit Card,3
CUST0142,P017,Personal Loan - Unsecured,5
CUST0142,P019,Debt Consolidation Loan,5
CUST0142,P021,Used Auto Loan,5
CUST0142,P023,30-Year Fixed Mortgage,3
CUST0142,P025,ARM Mortgage,3
CUST0142,P026,Jumbo Mortgage,3
CUST0142,P031,CD 6-Month,1
CUST0143,P002,Student Checking,3
CUST0143,P003,Premium Checking,4
CUST0143,P004,Senior Checking,3
CUST0143,P005,Business Checking,4
CUST0143,P006,Basic Savings,4
CUST0143,P008,Youth Savings,4
CUST0143,P010,Basic Rewards Card,2
CUST0143,P011,Cashback Card,2
CUST0143,P015,Secured Credit Card,3
CUST0143,P021,Used Auto Loan,2
CUST0143,P022,Auto Refinance Loan,2
CUST0143,P024,15-Year Fixed Mortgage,3
CUST0143,P028,Home Equity Loan,2
CUST0143,P031,CD 6-Month,5
CUST0143,P032,CD 12-Month,4
CUST0143,P034,CD 60-Month,5
CUST0143,P035,IRA CD,5
CUST0143,P037,Brokerage Account,4
CUST0143,P039,529 College Savings,4
CUST0143,P040,Life Insurance,3
CUST0143,P041,Auto Insurance,3
CUST0144,P001,Basic Checking,3
CUST0144,P002,Student Checking,3
CUST0144,P008,Youth Savings,4
CUST0144,P012,Travel Rewards Card,3
CUST0144,P013,Premium Travel Card,2
CUST0144,P014,Student Credit Card,3
CUST0144,P019,Debt Consolidation Loan,2
CUST0144,P022,Auto Refinance Loan,3
CUST0144,P024,15-Year Fixed Mortgage,3
CUST0144,P029,HELOC,3
CUST0144,P030,CD 3-Month,3
CUST0144,P034,CD 60-Month,2
CUST0144,P035,IRA CD,3
CUST0144,P036,Robo-Advisor Portfolio,2
CUST0145,P001,Basic Checking,5
CUST0145,P002,Student Checking,5
CUST0145,P004,Senior Checking,5
CUST0145,P005,Business Checking,5
CUST0145,P006,Basic Savings,4
CUST0145,P007,High-Yield Savings,4
CUST0145,P008,Youth Savings,4
CUST0145,P009,Holiday Club Savings,5
CUST0145,P010,Basic Rewards Card,4
CUST0145,P011,Cashback Card,4
CUST0145,P012,Travel Rewards Card,4
CUST0145,P015,Secured Credit Card,3
CUST0145,P021,Used Auto Loan,3
CUST0145,P022,Auto Refinance Loan,3
CUST0145,P034,CD 60-Month,2
CUST0146,P001,Basic Checking,5
CUST0146,P003,Premium Checking,4
CUST0146,P007,High-Yield Savings,5
CUST0146,P010,Basic Rewards Card,4
CUST0146,P012,Travel Rewards Card,4
CUST0146,P015,Secured Credit Card,4
CUST0146,P018,Personal Loan - Secured,2
CUST0146,P019,Debt Consolidation Loan,2
CUST0146,P020,New Auto Loan,3
