Customer_ID,True_Archetype
CUST_0171301,High-Value Multi-Product
CUST_0171302,High-Value Multi-Product
CUST_0171303,Everyday Digital Transactor
CUST_0171304,High-Value Multi-Product
CUST_0171305,High-Value Multi-Product
CUST_0171306,Young Starter
CUST_0171307,Young Starter
CUST_0171308,High-Value Multi-Product
CUST_0171309,High-Value Multi-Product
CUST_0171310,Everyday Digital Transactor
CUST_0171311,Young Starter
CUST_0171312,Affluent Low-Activity
CUST_0171313,Young Starter
CUST_0171314,Affluent Low-Activity
CUST_0171315,Dormant At-Risk
CUST_0171316,Young Starter
CUST_0171317,Young Starter
CUST_0171318,Everyday Digital Transactor
CUST_0171319,High-Value Multi-Product
CUST_0171320,Everyday Digital Transactor
CUST_0171321,High-Value Multi-Product
CUST_0171322,Affluent Low-Activity
CUST_0171323,High-Value Multi-Product
CUST_0171324,Affluent Low-Activity
CUST_0171325,Everyday Digital Transactor
CUST_0171326,Young Starter
CUST_0171327,Everyday Digital Transactor
CUST_0171328,Young Starter
CUST_0171329,Affluent Low-Activity
CUST_0171330,Everyday Digital Transactor
CUST_0171331,Young Starter
CUST_0171332,Affluent Low-Activity
CUST_0171333,Young Starter
CUST_0171334,Dormant At-Risk
CUST_0171335,Dormant At-Risk
CUST_0171336,Everyday Digital Transactor
CUST_0171337,Affluent Low-Activity
CUST_0171338,High-Value Multi-Product
CUST_0171339,High-Value Multi-Product
CUST_0171340,Everyday Digital Transactor
CUST_0171341,Everyday Digital Transactor
CUST_0171342,Affluent Low-Activity
CUST_0171343,Young Starter
CUST_0171344,Everyday Digital Transactor
CUST_0171345,Affluent Low-Activity
CUST_0171346,Affluent Low-Activity
CUST_0171347,High-Value Multi-Product
CUST_0171348,Everyday Digital Transactor
CUST_0171349,High-Value Multi-Product
CUST_0171350,Everyday Digital Transactor
CUST_0171351,Young Starter
CUST_0171352,Young Starter
CUST_0171353,Everyday Digital Transactor
CUST_0171354,Everyday Digital Transactor
CUST_0171355,Everyday Digital Transactor
CUST_0171356,Everyday Digital Transactor
CUST_0171357,Everyday Digital Transactor
CUST_0171358,Affluent Low-Activity
CUST_0171359,Affluent Low-Activity
CUST_0171360,Affluent Low-Activity
CUST_0171361,Affluent Low-Activity
CUST_0171362,High-Value Multi-Product
CUST_0171363,Young Starter
CUST_0171364,Dormant At-Risk
CUST_0171365,Young Starter
CUST_0171366,Young Starter
CUST_0171367,Everyday Digital Transactor
CUST_0171368,Everyday Digital Transactor
CUST_0171369,High-Value Multi-Product
CUST_0171370,Everyday Digital Transactor
CUST_0171371,Everyday Digital Transactor
CUST_0171372,Young Starter
CUST_0171373,High-Value Multi-Product
CUST_0171374,Affluent Low-Activity
CUST_0171375,Affluent Low-Activity
CUST_0171376,Everyday Digital Transactor
CUST_0171377,Everyday Digital Transactor
CUST_0171378,Affluent Low-Activity
CUST_0171379,Dormant At-Risk
CUST_0171380,Young Starter
CUST_0171381,High-Value Multi-Product
CUST_0171382,High-Value Multi-Product
CUST_0171383,High-Value Multi-Product
CUST_0171384,High-Value Multi-Product
CUST_0171385,Everyday Digital Transactor
CUST_0171386,Everyday Digital Transactor
CUST_0171387,Everyday Digital Transactor
CUST_0171388,Everyday Digital Transactor
CUST_0171389,Everyday Digital Transactor
CUST_0171390,Everyday Digital Transactor
CUST_0171391,High-Value Multi-Product
CUST_0171392,Everyday Digital Transactor
CUST_0171393,Affluent Low-Activity
CUST_0171394,Affluent Low-Activity
CUST_0171395,High-Value Multi-Product
CUST_0171396,Affluent Low-Activity
CUST_0171397,Everyday Digital Transactor
CUST_0171398,Everyday Digital Transactor
CUST_0171399,Dormant At-Risk
CUST_0171400,Affluent Low-Activity
CUST_0171401,Everyday Digital Transactor
CUST_0171402,Dormant At-Risk
CUST_0171403,Affluent Low-Activity
CUST_0171404,Everyday Digital Transactor
CUST_0171405,High-Value Multi-Product
CUST_0171406,High-Value Multi-Product
CUST_0171407,Everyday Digital Transactor
CUST_0171408,Dormant At-Risk
CUST_0171409,High-Value Multi-Product
CUST_0171410,Affluent Low-Activity
CUST_0171411,Everyday Digital Transactor
CUST_0171412,Affluent Low-Activity
CUST_0171413,Dormant At-Risk
CUST_0171414,Young Starter
CUST_0171415,Dormant At-Risk
CUST_0171416,High-Value Multi-Product
CUST_0171417,Everyday Digital Transactor
CUST_0171418,Everyday Digital Transactor
CUST_0171419,Dormant At-Risk
CUST_0171420,Everyday Digital Transactor
CUST_0171421,Young Starter
CUST_0171422,High-Value Multi-Product
CUST_0171423,Affluent Low-Activity
CUST_0171424,Everyday Digital Transactor
CUST_0171425,High-Value Multi-Product
CUST_0171426,High-Value Multi-Product
CUST_0171427,Affluent Low-Activity
CUST_0171428,Everyday Digital Transactor
CUST_0171429,Affluent Low-Activity
CUST_0171430,Affluent Low-Activity
CUST_0171431,High-Value Multi-Product
CUST_0171432,Everyday Digital Transactor
CUST_0171433,Affluent Low-Activity
CUST_0171434,Dormant At-Risk
CUST_0171435,Everyday Digital Transactor
CUST_0171436,Affluent Low-Activity
CUST_0171437,Young Starter
CUST_0171438,High-Value Multi-Product
CUST_0171439,High-Value Multi-Product
CUST_0171440,Affluent Low-Activity
CUST_0171441,Affluent Low-Activity
CUST_0171442,Everyday Digital Transactor
CUST_0171443,High-Value Multi-Product
CUST_0171444,Young Starter
CUST_0171445,Young Starter
CUST_0171446,Young Starter
CUST_0171447,Affluent Low-Activity
CUST_0171448,High-Value Multi-Product
CUST_0171449,Young Starter
CUST_0171450,Everyday Digital Transactor
CUST_0171451,Affluent Low-Activity
CUST_0171452,Affluent Low-Activity
CUST_0171453,High-Value Multi-Product
CUST_0171454,Affluent Low-Activity
CUST_0171455,Dormant At-Risk
CUST_0171456,Everyday Digital Transactor
CUST_0171457,Dormant At-Risk
CUST_0171458,Affluent Low-Activity
CUST_0171459,Everyday Digital Transactor
CUST_0171460,High-Value Multi-Product
CUST_0171461,Affluent Low-Activity
CUST_0171462,Everyday Digital Transactor
CUST_0171463,Everyday Digital Transactor
CUST_0171464,Dormant At-Risk
CUST_0171465,Young Starter
CUST_0171466,Affluent Low-Activity
CUST_0171467,Dormant At-Risk
CUST_0171468,High-Value Multi-Product
CUST_0171469,High-Value Multi-Product
CUST_0171470,Affluent Low-Activity
CUST_0171471,Young Starter
CUST_0171472,Affluent Low-Activity
CUST_0171473,Affluent Low-Activity
CUST_0171474,High-Value Multi-Product
CUST_0171475,Affluent Low-Activity
CUST_0171476,High-Value Multi-Product
CUST_0171477,Everyday Digital Transactor
CUST_0171478,High-Value Multi-Product
CUST_0171479,High-Value Multi-Product
CUST_0171480,Everyday Digital Transactor
CUST_0171481,Everyday Digital Transactor
CUST_0171482,Dormant At-Risk
CUST_0171483,High-Value Multi-Product
CUST_0171484,Young Starter
CUST_0171485,Affluent Low-Activity
CUST_0171486,Young Starter
CUST_0171487,Everyday Digital Transactor
CUST_0171488,Everyday Digital Transactor
CUST_0171489,Young Starter
CUST_0171490,Dormant At-Risk
CUST_0171491,High-Value Multi-Product
CUST_0171492,Young Starter
CUST_0171493,Young Starter
CUST_0171494,Everyday Digital Transactor
CUST_0171495,High-Value Multi-Product
CUST_0171496,Everyday Digital Transactor
CUST_0171497,Everyday Digital Transactor
CUST_0171498,Everyday Digital Transactor
CUST_0171499,Young Starter
CUST_0171500,Everyday Digital Transactor
CUST_0171501,Everyday Digital Transactor
CUST_0171502,Young Starter
CUST_0171503,Young Starter
CUST_0171504,Affluent Low-Activity
CUST_0171505,High-Value Multi-Product
CUST_0171506,Everyday Digital Transactor
CUST_0171507,High-Value Multi-Product
CUST_0171508,Young Starter
CUST_0171509,Everyday Digital Transactor
CUST_0171510,Young Starter
CUST_0171511,Affluent Low-Activity
CUST_0171512,High-Value Multi-Product
CUST_0171513,Everyday Digital Transactor
CUST_0171514,High-Value Multi-Product
CUST_0171515,Everyday Digital Transactor
CUST_0171516,Everyday Digital Transactor
CUST_0171517,Everyday Digital Transactor
CUST_0171518,Everyday Digital Transactor
CUST_0171519,Dormant At-Risk
CUST_0171520,Young Starter
CUST_0171521,High-Value Multi-Product
CUST_0171522,High-Value Multi-Product
CUST_0171523,Everyday Digital Transactor
CUST_0171524,Everyday Digital Transactor
CUST_0171525,Young Starter
CUST_0171526,Young Starter
CUST_0171527,Dormant At-Risk
CUST_0171528,Affluent Low-Activity
CUST_0171529,High-Value Multi-Product
CUST_0171530,Young Starter
CUST_0171531,High-Value Multi-Product
CUST_0171532,Everyday Digital Transactor
CUST_0171533,Everyday Digital Transactor
CUST_0171534,Young Starter
CUST_0171535,Everyday Digital Transactor
CUST_0171536,Young Starter
CUST_0171537,High-Value Multi-Product
CUST_0171538,Young Starter
CUST_0171539,High-Value Multi-Product
CUST_0171540,High-Value Multi-Product
CUST_0171541,Dormant At-Risk
CUST_0171542,Dormant At-Risk
CUST_0171543,High-Value Multi-Product
CUST_0171544,Affluent Low-Activity
CUST_0171545,Everyday Digital Transactor
CUST_0171546,Young Starter
CUST_0171547,High-Value Multi-Product
CUST_0171548,Young Starter
CUST_0171549,Everyday Digital Transactor
CUST_0171550,High-Value Multi-Product
CUST_0171551,High-Value Multi-Product
CUST_0171552,High-Value Multi-Product
CUST_0171553,Young Starter
CUST_0171554,Young Starter
CUST_0171555,Young Starter
CUST_0171556,Dormant At-Risk
CUST_0171557,Everyday Digital Transactor
CUST_0171558,Everyday Digital Transactor
CUST_0171559,Everyday Digital Transactor
CUST_0171560,High-Value Multi-Product
CUST_0171561,Everyday Digital Transactor
CUST_0171562,Everyday Digital Transactor
CUST_0171563,Everyday Digital Transactor
CUST_0171564,Affluent Low-Activity
CUST_0171565,Young Starter
CUST_0171566,Dormant At-Risk
CUST_0171567,Everyday Digital Transactor
CUST_0171568,High-Value Multi-Product
CUST_0171569,Affluent Low-Activity
CUST_0171570,Everyday Digital Transactor
CUST_0171571,Young Starter
CUST_0171572,Everyday Digital Transactor
CUST_0171573,Everyday Digital Transactor
CUST_0171574,Affluent Low-Activity
CUST_0171575,Young Starter
CUST_0171576,Young Starter
CUST_0171577,Everyday Digital Transactor
CUST_0171578,High-Value Multi-Product
CUST_0171579,Everyday Digital Transactor
CUST_0171580,Dormant At-Risk
CUST_0171581,Affluent Low-Activity
CUST_0171582,High-Value Multi-Product
CUST_0171583,Everyday Digital Transactor
CUST_0171584,Dormant At-Risk
CUST_0171585,High-Value Multi-Product
CUST_0171586,High-Value Multi-Product
CUST_0171587,Dormant At-Risk
CUST_0171588,Everyday Digital Transactor
CUST_0171589,Young Starter
CUST_0171590,Everyday Digital Transactor
CUST_0171591,High-Value Multi-Product
CUST_0171592,Young Starter
CUST_0171593,Everyday Digital Transactor
CUST_0171594,Everyday Digital Transactor
CUST_0171595,Everyday Digital Transactor
CUST_0171596,Young Starter
CUST_0171597,Everyday Digital Transactor
CUST_0171598,Young Starter
CUST_0171599,Dormant At-Risk
CUST_0171600,Dormant At-Risk
CUST_0171601,Everyday Digital Transactor
CUST_0171602,High-Value Multi-Product
CUST_0171603,High-Value Multi-Product
CUST_0171604,Young Starter
CUST_0171605,High-Value Multi-Product
CUST_0171606,High-Value Multi-Product
CUST_0171607,Everyday Digital Transactor
CUST_0171608,Dormant At-Risk
CUST_0171609,High-Value Multi-Product
CUST_0171610,Everyday Digital Transactor
CUST_0171611,Everyday Digital Transactor
CUST_0171612,Everyday Digital Transactor
CUST_0171613,Affluent Low-Activity
CUST_0171614,Affluent Low-Activity
CUST_0171615,Everyday Digital Transactor
CUST_0171616,High-Value Multi-Product
CUST_0171617,Everyday Digital Transactor
CUST_0171618,Young Starter
CUST_0171619,Everyday Digital Transactor
CUST_0171620,Affluent Low-Activity
CUST_0171621,Dormant At-Risk
CUST_0171622,Dormant At-Risk
CUST_0171623,Young Starter
CUST_0171624,Young Starter
CUST_0171625,Affluent Low-Activity
CUST_0171626,Young Starter
CUST_0171627,Everyday Digital Transactor
CUST_0171628,Young Starter
CUST_0171629,Affluent Low-Activity
CUST_0171630,Everyday Digital Transactor
CUST_0171631,Everyday Digital Transactor
CUST_0171632,Young Starter
CUST_0171633,High-Value Multi-Product
CUST_0171634,High-Value Multi-Product
CUST_0171635,Everyday Digital Transactor
CUST_0171636,Young Starter
CUST_0171637,Everyday Digital Transactor
CUST_0171638,Dormant At-Risk
CUST_0171639,High-Value Multi-Product
CUST_0171640,Young Starter
CUST_0171641,Everyday Digital Transactor
CUST_0171642,Young Starter
CUST_0171643,Young Starter
CUST_0171644,Young Starter
CUST_0171645,Everyday Digital Transactor
CUST_0171646,Affluent Low-Activity
CUST_0171647,Everyday Digital Transactor
CUST_0171648,High-Value Multi-Product
CUST_0171649,Young Starter
CUST_0171650,Everyday Digital Transactor
CUST_0171651,High-Value Multi-Product
CUST_0171652,High-Value Multi-Product
CUST_0171653,Affluent Low-Activity
CUST_0171654,Everyday Digital Transactor
CUST_0171655,High-Value Multi-Product
CUST_0171656,High-Value Multi-Product
CUST_0171657,High-Value Multi-Product
CUST_0171658,Affluent Low-Activity
CUST_0171659,Everyday Digital Transactor
CUST_0171660,Young Starter
CUST_0171661,Dormant At-Risk
CUST_0171662,Everyday Digital Transactor
CUST_0171663,Everyday Digital Transactor
CUST_0171664,Young Starter
CUST_0171665,Everyday Digital Transactor
CUST_0171666,High-Value Multi-Product
CUST_0171667,Everyday Digital Transactor
CUST_0171668,High-Value Multi-Product
CUST_0171669,Young Starter
CUST_0171670,Dormant At-Risk
CUST_0171671,Everyday Digital Transactor
CUST_0171672,High-Value Multi-Product
CUST_0171673,Dormant At-Risk
CUST_0171674,Everyday Digital Transactor
CUST_0171675,Dormant At-Risk
CUST_0171676,Young Starter
CUST_0171677,Everyday Digital Transactor
CUST_0171678,High-Value Multi-Product
CUST_0171679,High-Value Multi-Product
CUST_0171680,High-Value Multi-Product
CUST_0171681,Affluent Low-Activity
CUST_0171682,Affluent Low-Activity
CUST_0171683,Young Starter
CUST_0171684,Young Starter
CUST_0171685,High-Value Multi-Product
CUST_0171686,Everyday Digital Transactor
CUST_0171687,Affluent Low-Activity
CUST_0171688,Everyday Digital Transactor
CUST_0171689,Everyday Digital Transactor
CUST_0171690,Affluent Low-Activity
CUST_0171691,Everyday Digital Transactor
CUST_0171692,Dormant At-Risk
CUST_0171693,Affluent Low-Activity
CUST_0171694,Dormant At-Risk
CUST_0171695,Affluent Low-Activity
CUST_0171696,Dormant At-Risk
CUST_0171697,Dormant At-Risk
CUST_0171698,High-Value Multi-Product
CUST_0171699,Affluent Low-Activity
CUST_0171700,Dormant At-Risk
CUST_0171701,Everyday Digital Transactor
CUST_0171702,Affluent Low-Activity
CUST_0171703,Everyday Digital Transactor
CUST_0171704,High-Value Multi-Product
CUST_0171705,Affluent Low-Activity
CUST_0171706,Young Starter
CUST_0171707,High-Value Multi-Product
CUST_0171708,High-Value Multi-Product
CUST_0171709,Young Starter
CUST_0171710,Young Starter
CUST_0171711,High-Value Multi-Product
CUST_0171712,Affluent Low-Activity
CUST_0171713,Affluent Low-Activity
CUST_0171714,Young Starter
CUST_0171715,Young Starter
CUST_0171716,High-Value Multi-Product
CUST_0171717,Everyday Digital Transactor
CUST_0171718,Everyday Digital Transactor
CUST_0171719,Everyday Digital Transactor
CUST_0171720,Dormant At-Risk
CUST_0171721,Everyday Digital Transactor
CUST_0171722,High-Value Multi-Product
CUST_0171723,Affluent Low-Activity
CUST_0171724,Dormant At-Risk
CUST_0171725,Dormant At-Risk
CUST_0171726,Everyday Digital Transactor
CUST_0171727,Everyday Digital Transactor
CUST_0171728,Everyday Digital Transactor
CUST_0171729,Everyday Digital Transactor
CUST_0171730,High-Value Multi-Product
CUST_0171731,High-Value Multi-Product
CUST_0171732,High-Value Multi-Product
CUST_0171733,High-Value Multi-Product
CUST_0171734,Dormant At-Risk
CUST_0171735,Affluent Low-Activity
CUST_0171736,Young Starter
CUST_0171737,Affluent Low-Activity
CUST_0171738,Young Starter
CUST_0171739,Young Starter
CUST_0171740,Everyday Digital Transactor
CUST_0171741,Young Starter
CUST_0171742,Affluent Low-Activity
CUST_0171743,High-Value Multi-Product
CUST_0171744,High-Value Multi-Product
CUST_0171745,Dormant At-Risk
CUST_0171746,Young Starter
CUST_0171747,Dormant At-Risk
CUST_0171748,High-Value Multi-Product
CUST_0171749,Affluent Low-Activity
CUST_0171750,High-Value Multi-Product
CUST_0171751,High-Value Multi-Product
CUST_0171752,Affluent Low-Activity
CUST_0171753,Everyday Digital Transactor
CUST_0171754,Dormant At-Risk
CUST_0171755,Everyday Digital Transactor
CUST_0171756,Everyday Digital Transactor
CUST_0171757,Everyday Digital Transactor
CUST_0171758,Everyday Digital Transactor
CUST_0171759,Affluent Low-Activity
CUST_0171760,Affluent Low-Activity
CUST_0171761,Dormant At-Risk
CUST_0171762,Affluent Low-Activity
CUST_0171763,Everyday Digital Transactor
CUST_0171764,Dormant At-Risk
CUST_0171765,Affluent Low-Activity
CUST_0171766,High-Value Multi-Product
CUST_0171767,Young Starter
CUST_0171768,Young Starter
CUST_0171769,Everyday Digital Transactor
CUST_0171770,Affluent Low-Activity
CUST_0171771,Young Starter
CUST_0171772,Affluent Low-Activity
CUST_0171773,Dormant At-Risk
CUST_0171774,Affluent Low-Activity
CUST_0171775,Dormant At-Risk
CUST_0171776,Everyday Digital Transactor
CUST_0171777,Everyday Digital Transactor
CUST_0171778,Affluent Low-Activity
CUST_0171779,High-Value Multi-Product
CUST_0171780,Dormant At-Risk
CUST_0171781,Young Starter
CUST_0171782,Affluent Low-Activity
CUST_0171783,Everyday Digital Transactor
CUST_0171784,Dormant At-Risk
CUST_0171785,Everyday Digital Transactor
CUST_0171786,Everyday Digital Transactor
CUST_0171787,High-Value Multi-Product
CUST_0171788,Young Starter
CUST_0171789,High-Value Multi-Product
CUST_0171790,Affluent Low-Activity
CUST_0171791,Affluent Low-Activity
CUST_0171792,Young Starter
CUST_0171793,High-Value Multi-Product
CUST_0171794,Young Starter
CUST_0171795,High-Value Multi-Product
CUST_0171796,High-Value Multi-Product
CUST_0171797,Everyday Digital Transactor
CUST_0171798,Dormant At-Risk
CUST_0171799,Everyday Digital Transactor
CUST_0171800,High-Value Multi-Product
CUST_0171801,Everyday Digital Transactor
CUST_0171802,Affluent Low-Activity
CUST_0171803,High-Value Multi-Product
CUST_0171804,Affluent Low-Activity
CUST_0171805,Young Starter
CUST_0171806,Everyday Digital Transactor
CUST_0171807,Young Starter
CUST_0171808,Young Starter
CUST_0171809,Affluent Low-Activity
CUST_0171810,Everyday Digital Transactor
CUST_0171811,Dormant At-Risk
CUST_0171812,Young Starter
CUST_0171813,Dormant At-Risk
CUST_0171814,Everyday Digital Transactor
CUST_0171815,Everyday Digital Transactor
CUST_0171816,Young Starter
CUST_0171817,High-Value Multi-Product
CUST_0171818,High-Value Multi-Product
CUST_0171819,Everyday Digital Transactor
CUST_0171820,Affluent Low-Activity
CUST_0171821,Everyday Digital Transactor
CUST_0171822,Dormant At-Risk
CUST_0171823,Young Starter
CUST_0171824,High-Value Multi-Product
CUST_0171825,Everyday Digital Transactor
CUST_0171826,Affluent Low-Activity
CUST_0171827,Everyday Digital Transactor
CUST_0171828,Young Starter
CUST_0171829,Affluent Low-Activity
CUST_0171830,Affluent Low-Activity
CUST_0171831,Affluent Low-Activity
CUST_0171832,Everyday Digital Transactor
CUST_0171833,High-Value Multi-Product
CUST_0171834,Young Starter
CUST_0171835,Affluent Low-Activity
CUST_0171836,Everyday Digital Transactor
CUST_0171837,Affluent Low-Activity
CUST_0171838,Affluent Low-Activity
CUST_0171839,High-Value Multi-Product
CUST_0171840,Everyday Digital Transactor
CUST_0171841,High-Value Multi-Product
CUST_0171842,Everyday Digital Transactor
CUST_0171843,High-Value Multi-Product
CUST_0171844,Young Starter
CUST_0171845,Everyday Digital Transactor
CUST_0171846,Affluent Low-Activity
CUST_0171847,Everyday Digital Transactor
CUST_0171848,Young Starter
CUST_0171849,Young Starter
CUST_0171850,Affluent Low-Activity
CUST_0171851,Everyday Digital Transactor
CUST_0171852,Affluent Low-Activity
CUST_0171853,High-Value Multi-Product
CUST_0171854,Young Starter
CUST_0171855,Everyday Digital Transactor
CUST_0171856,Young Starter
CUST_0171857,Everyday Digital Transactor
CUST_0171858,Affluent Low-Activity
CUST_0171859,Young Starter
CUST_0171860,Everyday Digital Transactor
CUST_0171861,Affluent Low-Activity
CUST_0171862,Dormant At-Risk
CUST_0171863,Everyday Digital Transactor
CUST_0171864,Dormant At-Risk
CUST_0171865,Affluent Low-Activity
CUST_0171866,Dormant At-Risk
CUST_0171867,Affluent Low-Activity
CUST_0171868,Everyday Digital Transactor
CUST_0171869,Everyday Digital Transactor
CUST_0171870,Young Starter
CUST_0171871,Everyday Digital Transactor
CUST_0171872,High-Value Multi-Product
CUST_0171873,Everyday Digital Transactor
CUST_0171874,High-Value Multi-Product
CUST_0171875,Affluent Low-Activity
CUST_0171876,High-Value Multi-Product
CUST_0171877,Everyday Digital Transactor
CUST_0171878,Everyday Digital Transactor
CUST_0171879,Affluent Low-Activity
CUST_0171880,Affluent Low-Activity
CUST_0171881,Dormant At-Risk
CUST_0171882,High-Value Multi-Product
CUST_0171883,High-Value Multi-Product
CUST_0171884,Affluent Low-Activity
CUST_0171885,Young Starter
CUST_0171886,Affluent Low-Activity
CUST_0171887,Young Starter
CUST_0171888,High-Value Multi-Product
CUST_0171889,Everyday Digital Transactor
CUST_0171890,Young Starter
CUST_0171891,Everyday Digital Transactor
CUST_0171892,Dormant At-Risk
CUST_0171893,Everyday Digital Transactor
CUST_0171894,Young Starter
CUST_0171895,Young Starter
CUST_0171896,Young Starter
CUST_0171897,Young Starter
CUST_0171898,Affluent Low-Activity
CUST_0171899,Everyday Digital Transactor
CUST_0171900,Young Starter
CUST_0171901,Affluent Low-Activity
CUST_0171902,High-Value Multi-Product
CUST_0171903,Affluent Low-Activity
CUST_0171904,Affluent Low-Activity
CUST_0171905,Everyday Digital Transactor
CUST_0171906,Everyday Digital Transactor
CUST_0171907,Young Starter
CUST_0171908,Everyday Digital Transactor
CUST_0171909,Affluent Low-Activity
CUST_0171910,High-Value Multi-Product
CUST_0171911,High-Value Multi-Product
CUST_0171912,Young Starter
CUST_0171913,High-Value Multi-Product
CUST_0171914,High-Value Multi-Product
CUST_0171915,Young Starter
CUST_0171916,Everyday Digital Transactor
CUST_0171917,Everyday Digital Transactor
CUST_0171918,High-Value Multi-Product
CUST_0171919,High-Value Multi-Product
CUST_0171920,Affluent Low-Activity
CUST_0171921,Affluent Low-Activity
CUST_0171922,Affluent Low-Activity
CUST_0171923,Young Starter
CUST_0171924,Dormant At-Risk
CUST_0171925,Affluent Low-Activity
CUST_0171926,Everyday Digital Transactor
CUST_0171927,Everyday Digital Transactor
CUST_0171928,High-Value Multi-Product
CUST_0171929,Young Starter
CUST_0171930,Everyday Digital Transactor
CUST_0171931,High-Value Multi-Product
CUST_0171932,Everyday Digital Transactor
CUST_0171933,High-Value Multi-Product
CUST_0171934,Young Starter
CUST_0171935,Everyday Digital Transactor
CUST_0171936,Everyday Digital Transactor
CUST_0171937,Everyday Digital Transactor
CUST_0171938,Everyday Digital Transactor
CUST_0171939,Affluent Low-Activity
CUST_0171940,Everyday Digital Transactor
CUST_0171941,Young Starter
CUST_0171942,Young Starter
CUST_0171943,Dormant At-Risk
CUST_0171944,Young Starter
CUST_0171945,High-Value Multi-Product
CUST_0171946,Affluent Low-Activity
CUST_0171947,Affluent Low-Activity
CUST_0171948,High-Value Multi-Product
CUST_0171949,Everyday Digital Transactor
CUST_0171950,Everyday Digital Transactor
CUST_0171951,High-Value Multi-Product
CUST_0171952,High-Value Multi-Product
CUST_0171953,Everyday Digital Transactor
CUST_0171954,Dormant At-Risk
CUST_0171955,Young Starter
CUST_0171956,High-Value Multi-Product
CUST_0171957,Young Starter
CUST_0171958,Affluent Low-Activity
CUST_0171959,Everyday Digital Transactor
CUST_0171960,Affluent Low-Activity
CUST_0171961,Everyday Digital Transactor
CUST_0171962,Dormant At-Risk
CUST_0171963,Everyday Digital Transactor
CUST_0171964,Everyday Digital Transactor
CUST_0171965,Everyday Digital Transactor
CUST_0171966,Young Starter
CUST_0171967,Young Starter
CUST_0171968,Affluent Low-Activity
CUST_0171969,Young Starter
CUST_0171970,Everyday Digital Transactor
CUST_0171971,Everyday Digital Transactor
CUST_0171972,Everyday Digital Transactor
CUST_0171973,Everyday Digital Transactor
CUST_0171974,Everyday Digital Transactor
CUST_0171975,Everyday Digital Transactor
CUST_0171976,Dormant At-Risk
CUST_0171977,High-Value Multi-Product
CUST_0171978,Everyday Digital Transactor
CUST_0171979,Everyday Digital Transactor
CUST_0171980,Everyday Digital Transactor
CUST_0171981,High-Value Multi-Product
CUST_0171982,High-Value Multi-Product
CUST_0171983,High-Value Multi-Product
CUST_0171984,High-Value Multi-Product
CUST_0171985,Young Starter
CUST_0171986,Affluent Low-Activity
CUST_0171987,Young Starter
CUST_0171988,High-Value Multi-Product
CUST_0171989,High-Value Multi-Product
CUST_0171990,Young Starter
CUST_0171991,Affluent Low-Activity
CUST_0171992,Dormant At-Risk
CUST_0171993,Young Starter
CUST_0171994,Everyday Digital Transactor
CUST_0171995,Everyday Digital Transactor
CUST_0171996,Everyday Digital Transactor
CUST_0171997,Everyday Digital Transactor
CUST_0171998,High-Value Multi-Product
CUST_0171999,Dormant At-Risk
CUST_0172000,High-Value Multi-Product
CUST_0172001,Young Starter
CUST_0172002,Everyday Digital Transactor
CUST_0172003,High-Value Multi-Product
CUST_0172004,High-Value Multi-Product
CUST_0172005,Affluent Low-Activity
CUST_0172006,Everyday Digital Transactor
CUST_0172007,High-Value Multi-Product
CUST_0172008,Everyday Digital Transactor
CUST_0172009,Everyday Digital Transactor
CUST_0172010,Young Starter
CUST_0172011,Young Starter
CUST_0172012,Everyday Digital Transactor
CUST_0172013,Dormant At-Risk
CUST_0172014,Everyday Digital Transactor
CUST_0172015,High-Value Multi-Product
CUST_0172016,Young Starter
CUST_0172017,Affluent Low-Activity
CUST_0172018,Everyday Digital Transactor
CUST_0172019,Everyday Digital Transactor
CUST_0172020,Dormant At-Risk
CUST_0172021,Young Starter
CUST_0172022,Young Starter
CUST_0172023,Affluent Low-Activity
CUST_0172024,Everyday Digital Transactor
CUST_0172025,Affluent Low-Activity
CUST_0172026,Dormant At-Risk
CUST_0172027,Everyday Digital Transactor
CUST_0172028,Everyday Digital Transactor
CUST_0172029,Dormant At-Risk
CUST_0172030,High-Value Multi-Product
CUST_0172031,Young Starter
CUST_0172032,Dormant At-Risk
CUST_0172033,High-Value Multi-Product
CUST_0172034,Everyday Digital Transactor
CUST_0172035,Affluent Low-Activity
CUST_0172036,Young Starter
CUST_0172037,High-Value Multi-Product
CUST_0172038,Everyday Digital Transactor
CUST_0172039,Everyday Digital Transactor
CUST_0172040,Young Starter
CUST_0172041,Affluent Low-Activity
CUST_0172042,Affluent Low-Activity
CUST_0172043,High-Value Multi-Product
CUST_0172044,High-Value Multi-Product
CUST_0172045,Everyday Digital Transactor
CUST_0172046,Everyday Digital Transactor
CUST_0172047,High-Value Multi-Product
CUST_0172048,Everyday Digital Transactor
CUST_0172049,Everyday Digital Transactor
CUST_0172050,Affluent Low-Activity
CUST_0172051,Young Starter
CUST_0172052,High-Value Multi-Product
CUST_0172053,Young Starter
CUST_0172054,Young Starter
CUST_0172055,Dormant At-Risk
CUST_0172056,Dormant At-Risk
CUST_0172057,Dormant At-Risk
CUST_0172058,Young Starter
CUST_0172059,Dormant At-Risk
CUST_0172060,Dormant At-Risk
CUST_0172061,High-Value Multi-Product
CUST_0172062,Everyday Digital Transactor
CUST_0172063,Dormant At-Risk
CUST_0172064,High-Value Multi-Product
CUST_0172065,High-Value Multi-Product
CUST_0172066,Everyday Digital Transactor
CUST_0172067,Young Starter
