Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment
115387,A12,32,A32,A43,3093,A61,A72,4,A92,A101,4,A121,52,A141,A152,2,A173,1,A191,A201,0
115388,A11,12,A34,A42,4129,A61,A73,4,A93,A101,4,A121,65,A143,A152,2,A173,1,A192,A201,0
115389,A14,12,A32,A43,1024,A65,A75,3,A92,A101,2,A124,44,A143,A152,1,A173,1,A191,A201,0
115390,A14,14,A32,A49,6361,A63,A73,2,A92,A101,2,A122,19,A143,A152,2,A172,1,A192,A201,0
115391,A13,12,A33,A43,1554,A61,A75,2,A91,A101,3,A123,33,A143,A151,2,A173,1,A191,A201,0
115392,A14,20,A34,A40,1607,A61,A73,4,A92,A101,2,A122,38,A143,A152,1,A173,1,A191,A201,1
115393,A14,12,A32,A41,1900,A65,A71,4,A93,A101,3,A122,63,A143,A152,1,A173,1,A191,A201,0
115394,A14,16,A32,A42,4015,A61,A74,4,A93,A101,2,A122,62,A143,A152,1,A173,2,A192,A201,0
115395,A12,22,A32,A49,2219,A63,A74,4,A93,A101,2,A123,36,A143,A153,2,A173,1,A192,A201,1
115396,A13,14,A32,A41,2266,A61,A74,3,A93,A101,1,A123,36,A143,A152,1,A173,1,A191,A201,0
115397,A14,34,A34,A41,3669,A61,A74,2,A93,A101,4,A122,25,A141,A152,1,A173,1,A192,A201,1
115398,A12,12,A34,A42,2275,A61,A73,1,A93,A101,1,A124,49,A143,A152,1,A174,1,A191,A201,0
115399,A12,12,A34,A49,1831,A65,A75,1,A92,A101,3,A122,35,A143,A152,2,A173,1,A191,A201,1
115400,A13,55,A32,A46,1700,A65,A73,4,A92,A101,2,A121,35,A143,A152,1,A172,1,A191,A201,1
115401,A13,41,A30,A41,2145,A63,A72,4,A93,A102,3,A121,48,A143,A152,1,A173,2,A191,A201,0
115402,A13,19,A32,A42,2960,A61,A72,4,A92,A101,2,A121,28,A143,A153,1,A173,1,A191,A201,1
115403,A14,29,A30,A40,5743,A62,A72,4,A93,A101,1,A122,40,A143,A152,1,A172,1,A191,A201,0
115404,A11,22,A34,A48,2783,A61,A73,4,A94,A101,3,A124,47,A143,A152,2,A173,1,A191,A201,1
115405,A14,14,A32,A44,5260,A65,A74,4,A92,A101,4,A122,40,A143,A152,1,A172,1,A191,A201,0
115406,A12,26,A32,A42,4373,A65,A72,2,A91,A101,4,A123,48,A143,A153,2,A173,1,A191,A201,0
115407,A11,21,A32,A40,6881,A65,A73,4,A92,A101,1,A124,31,A143,A152,1,A172,1,A192,A201,0
115408,A14,37,A34,A46,3117,A64,A75,4,A93,A101,4,A123,28,A143,A152,1,A172,1,A192,A201,0
115409,A11,7,A34,A40,2122,A62,A72,4,A92,A101,2,A124,40,A143,A151,2,A173,1,A191,A201,1
115410,A14,28,A34,A49,690,A61,A73,2,A93,A101,3,A123,54,A143,A152,1,A174,1,A192,A201,0
115411,A12,20,A32,A43,2330,A61,A74,4,A93,A101,2,A121,34,A141,A152,2,A172,1,A191,A201,1
115412,A12,12,A34,A42,3567,A61,A74,4,A94,A101,1,A123,24,A143,A152,2,A173,2,A191,A201,1
115413,A13,14,A34,A49,4005,A61,A74,4,A93,A101,3,A121,47,A141,A152,2,A172,1,A192,A201,1
115414,A14,14,A32,A42,973,A61,A73,4,A93,A101,2,A121,39,A143,A152,2,A173,1,A191,A201,0
115415,A14,9,A34,A42,1622,A61,A75,4,A93,A101,4,A124,51,A143,A153,1,A173,2,A192,A201,0
115416,A14,13,A32,A43,1527,A61,A75,2,A92,A101,2,A123,32,A143,A152,1,A172,2,A192,A201,1
115417,A11,28,A32,A40,1936,A61,A72,1,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A201,0
115418,A14,8,A34,A41,4375,A61,A74,3,A94,A101,1,A123,30,A143,A151,2,A173,2,A191,A201,0
115419,A14,15,A32,A40,3825,A61,A73,3,A92,A101,2,A123,38,A143,A153,1,A172,1,A191,A201,0
115420,A14,5,A32,A42,5768,A61,A74,2,A93,A101,4,A123,24,A143,A152,2,A173,1,A191,A201,0
115421,A11,13,A32,A40,1020,A62,A72,3,A92,A101,4,A121,33,A143,A152,1,A173,1,A191,A202,0
115422,A14,22,A34,A40,935,A65,A75,2,A93,A101,1,A121,42,A143,A152,1,A172,1,A191,A201,1
115423,A12,18,A32,A43,2605,A61,A72,4,A93,A101,1,A123,19,A143,A151,1,A174,1,A191,A201,0
115424,A11,18,A32,A40,1661,A61,A75,4,A93,A101,4,A123,31,A143,A152,1,A173,2,A192,A201,0
115425,A14,10,A32,A43,2625,A61,A74,2,A93,A101,1,A121,48,A143,A151,1,A172,2,A191,A201,0
115426,A14,25,A32,A46,2653,A65,A71,4,A93,A101,4,A123,36,A143,A152,2,A172,1,A191,A201,1
115427,A14,11,A32,A43,4447,A64,A74,3,A93,A101,4,A121,27,A141,A151,2,A172,1,A192,A201,0
115428,A14,30,A32,A42,5325,A61,A73,4,A92,A101,1,A123,32,A143,A153,2,A172,1,A191,A201,0
115429,A11,20,A30,A43,1858,A61,A72,4,A92,A101,4,A121,48,A143,A152,1,A173,1,A191,A201,0
115430,A12,15,A32,A46,3339,A61,A75,4,A92,A103,2,A121,19,A143,A152,1,A173,1,A191,A201,1
115431,A14,41,A32,A40,3708,A65,A75,3,A91,A101,1,A124,41,A143,A151,1,A173,1,A192,A201,0
115432,A11,15,A33,A42,6638,A61,A74,2,A93,A101,4,A123,51,A143,A153,2,A173,2,A191,A201,1
115433,A13,32,A32,A49,3256,A61,A71,1,A93,A101,1,A122,33,A143,A151,1,A173,1,A191,A201,0
115434,A12,19,A32,A43,906,A62,A75,4,A93,A101,4,A123,33,A143,A152,2,A173,1,A191,A201,0
115435,A14,18,A32,A44,3376,A61,A74,2,A94,A101,2,A121,41,A143,A151,1,A174,1,A191,A201,0
115436,A11,31,A34,A40,2158,A61,A72,1,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,0
115437,A14,23,A34,A43,1076,A65,A75,1,A93,A101,1,A122,28,A143,A152,2,A172,1,A191,A201,0
115438,A12,18,A33,A49,5158,A61,A75,2,A93,A102,4,A122,34,A143,A152,1,A173,1,A192,A201,1
115439,A14,17,A33,A40,1814,A65,A73,4,A93,A103,4,A123,28,A143,A152,1,A173,1,A191,A201,1
115440,A14,20,A32,A49,2733,A62,A72,4,A93,A101,4,A123,39,A143,A152,2,A172,2,A191,A201,0
115441,A12,19,A34,A42,1851,A63,A75,3,A91,A101,4,A122,47,A141,A152,1,A173,1,A192,A201,1
115442,A11,15,A34,A42,2769,A61,A74,3,A92,A101,2,A122,33,A143,A152,1,A173,1,A191,A201,1
115443,A12,10,A32,A46,3302,A61,A74,2,A93,A101,2,A122,46,A143,A152,1,A174,1,A191,A201,0
115444,A14,4,A32,A43,3625,A63,A73,2,A92,A101,2,A122,27,A143,A152,2,A173,1,A191,A201,0
115445,A12,17,A34,A40,9844,A61,A71,4,A92,A102,4,A121,26,A143,A152,1,A172,1,A191,A201,1
115446,A14,16,A32,A40,8929,A62,A74,3,A93,A101,4,A123,33,A143,A152,1,A173,2,A192,A201,0
115447,A11,35,A34,A43,1874,A63,A73,4,A93,A101,3,A124,34,A141,A153,1,A174,1,A192,A201,1
115448,A12,23,A32,A40,4998,A61,A73,3,A93,A101,4,A121,30,A143,A152,1,A173,1,A191,A201,1
115449,A12,34,A33,A49,6420,A61,A73,1,A92,A101,2,A122,32,A141,A152,2,A172,1,A191,A201,1
115450,A14,47,A32,A42,4734,A61,A74,2,A93,A101,3,A121,35,A143,A152,1,A173,1,A191,A201,0
115451,A11,17,A34,A41,3844,A61,A75,4,A93,A101,2,A123,37,A143,A151,2,A171,1,A191,A201,1
115452,A12,11,A32,A43,2937,A61,A71,4,A92,A101,4,A121,38,A143,A151,2,A173,2,A192,A201,0
115453,A11,28,A34,A49,2238,A64,A73,4,A93,A101,4,A121,26,A141,A152,2,A173,1,A192,A201,1
115454,A12,13,A32,A43,1656,A61,A72,1,A92,A101,4,A122,19,A143,A152,1,A174,1,A192,A201,0
115455,A14,16,A34,A42,1736,A61,A72,3,A92,A101,2,A121,40,A143,A152,2,A173,1,A191,A201,0
115456,A12,40,A32,A41,3943,A62,A75,3,A92,A101,4,A121,55,A143,A152,1,A172,1,A191,A201,0
115457,A11,24,A31,A41,1927,A62,A75,2,A94,A101,2,A124,32,A143,A153,2,A173,1,A192,A201,1
115458,A14,33,A32,A42,5011,A61,A73,4,A93,A101,1,A123,43,A143,A153,1,A173,1,A191,A201,0
115459,A11,9,A33,A41,1472,A65,A74,2,A92,A103,2,A123,19,A143,A153,1,A173,1,A191,A201,0
115460,A14,18,A32,A41,5041,A61,A74,1,A94,A101,2,A124,42,A143,A152,4,A172,2,A191,A201,0
115461,A13,33,A30,A40,1562,A61,A73,2,A93,A101,1,A121,44,A143,A152,1,A173,1,A191,A201,0
115462,A14,9,A34,A40,1435,A61,A73,4,A93,A101,3,A123,51,A143,A152,1,A174,1,A192,A201,0
115463,A11,20,A32,A41,1997,A63,A74,4,A92,A101,4,A123,33,A143,A152,2,A174,1,A191,A201,1
115464,A14,23,A34,A40,8149,A61,A75,4,A93,A103,2,A122,34,A141,A152,2,A172,1,A191,A201,0
115465,A11,5,A34,A40,5505,A61,A74,3,A94,A101,2,A122,26,A141,A152,2,A172,1,A192,A201,1
115466,A12,43,A34,A41,1079,A62,A74,1,A93,A101,3,A123,30,A143,A152,1,A174,1,A192,A201,0
115467,A11,12,A31,A42,7124,A61,A75,4,A93,A101,4,A121,21,A143,A152,2,A173,1,A191,A201,1
115468,A14,17,A33,A41,2244,A61,A73,2,A93,A101,3,A123,75,A143,A151,1,A172,1,A192,A201,0
115469,A14,46,A34,A43,864,A61,A73,1,A92,A101,1,A123,35,A141,A152,2,A173,1,A191,A201,0
115470,A12,7,A32,A40,9213,A61,A73,4,A93,A101,4,A123,28,A143,A152,2,A172,1,A191,A201,1
115471,A13,23,A33,A49,2248,A65,A73,2,A93,A101,2,A123,36,A143,A153,2,A173,1,A191,A201,0
115472,A11,14,A32,A49,1568,A65,A73,4,A93,A101,2,A121,46,A143,A151,1,A172,1,A191,A201,0
115473,A14,19,A34,A41,5271,A64,A72,4,A93,A101,3,A124,33,A142,A152,2,A173,1,A192,A201,0
115474,A14,12,A34,A42,5920,A63,A75,2,A92,A101,2,A123,56,A143,A152,1,A172,1,A192,A201,0
115475,A12,38,A32,A40,1032,A65,A72,3,A93,A101,2,A123,42,A141,A152,2,A173,1,A192,A201,0
115476,A13,10,A32,A42,4526,A61,A72,4,A93,A101,4,A121,49,A143,A151,1,A173,1,A191,A201,1
115477,A14,22,A32,A42,1484,A61,A75,1,A93,A101,2,A123,38,A143,A152,1,A172,1,A191,A201,0
115478,A14,24,A34,A43,1193,A65,A75,4,A93,A101,2,A121,27,A143,A152,1,A173,1,A191,A201,0
115479,A11,17,A34,A46,2364,A61,A75,1,A93,A101,1,A121,26,A143,A152,1,A173,1,A191,A201,0
115480,A11,16,A32,A44,2870,A61,A73,4,A93,A101,1,A123,49,A143,A152,1,A173,1,A191,A202,1
115481,A12,16,A34,A43,1940,A61,A74,3,A94,A101,4,A122,50,A143,A152,3,A173,1,A191,A201,1
115482,A11,32,A34,A41,1378,A65,A72,3,A92,A101,3,A122,25,A141,A153,1,A174,1,A192,A201,1
115483,A11,23,A32,A45,2557,A65,A73,4,A93,A101,2,A121,19,A143,A153,2,A174,1,A191,A201,1
115484,A11,17,A33,A40,6149,A65,A74,1,A93,A101,2,A121,33,A143,A151,1,A173,1,A191,A201,1
115485,A14,10,A33,A49,2116,A61,A73,4,A93,A101,4,A123,24,A143,A152,2,A173,1,A191,A202,1
115486,A14,20,A34,A42,6017,A61,A74,4,A92,A101,4,A123,29,A143,A152,1,A173,1,A192,A201,0
115487,A12,24,A32,A41,1877,A61,A75,2,A94,A103,4,A121,75,A143,A152,1,A172,1,A191,A201,1
115488,A14,18,A34,A41,3052,A61,A75,2,A92,A102,4,A122,38,A143,A152,1,A173,1,A191,A201,0
115489,A14,40,A30,A40,3000,A62,A74,1,A93,A101,1,A124,27,A143,A151,1,A173,2,A191,A201,0
115490,A12,6,A32,A42,1454,A61,A73,1,A91,A101,4,A122,19,A143,A152,1,A173,1,A192,A201,0
115491,A14,71,A31,A410,7792,A61,A75,3,A93,A101,4,A122,33,A143,A152,1,A173,1,A191,A201,0
115492,A11,16,A32,A42,3620,A62,A75,2,A93,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,1
115493,A11,10,A32,A49,3129,A65,A73,3,A93,A101,2,A124,38,A143,A152,2,A174,1,A191,A201,0
115494,A14,7,A34,A43,2886,A61,A73,1,A93,A101,1,A122,42,A143,A152,2,A173,1,A191,A201,0
115495,A14,29,A32,A42,3233,A65,A73,4,A93,A101,3,A123,34,A143,A152,2,A173,1,A191,A201,0
115496,A11,25,A31,A40,4645,A61,A74,4,A93,A101,4,A123,37,A143,A153,1,A173,1,A191,A201,0
115497,A11,16,A32,A40,6626,A61,A75,4,A93,A101,4,A121,37,A143,A152,1,A173,1,A192,A201,1
115498,A11,18,A32,A42,3283,A65,A75,1,A93,A101,4,A122,40,A143,A152,2,A172,1,A192,A202,0
115499,A12,20,A34,A42,3297,A61,A74,3,A92,A103,2,A121,24,A143,A152,1,A173,1,A191,A201,0
115500,A13,14,A32,A43,2243,A61,A74,2,A93,A101,2,A123,50,A143,A151,1,A172,1,A191,A201,0
115501,A14,34,A32,A41,1380,A61,A74,2,A91,A101,2,A121,39,A141,A152,2,A173,1,A192,A201,0
115502,A11,26,A32,A46,3812,A61,A73,3,A92,A101,4,A123,42,A143,A153,2,A173,1,A191,A201,0
115503,A14,17,A34,A41,1107,A61,A73,4,A92,A101,4,A121,24,A143,A152,1,A173,1,A191,A202,0
115504,A11,7,A33,A43,5160,A61,A73,1,A93,A101,4,A121,42,A143,A152,2,A173,2,A191,A201,1
115505,A12,38,A34,A43,2897,A62,A73,4,A93,A101,4,A124,45,A143,A152,2,A173,1,A191,A201,0
115506,A13,14,A34,A40,1363,A61,A73,1,A92,A101,1,A123,48,A143,A152,1,A174,1,A192,A201,0
115507,A12,10,A34,A40,3005,A65,A73,4,A94,A101,1,A123,51,A143,A152,2,A173,1,A191,A201,0
115508,A14,37,A31,A43,1065,A61,A75,4,A93,A101,4,A121,25,A141,A152,1,A174,1,A191,A201,0
115509,A12,24,A32,A43,1605,A65,A72,1,A93,A101,3,A121,40,A143,A151,1,A173,2,A192,A202,0
115510,A14,6,A31,A43,734,A61,A72,2,A93,A101,2,A122,70,A143,A151,2,A174,1,A191,A201,0
115511,A14,7,A32,A42,7406,A61,A72,4,A92,A101,4,A124,26,A143,A152,2,A172,1,A192,A201,0
115512,A11,15,A32,A41,2213,A61,A73,3,A93,A101,2,A124,26,A143,A152,1,A174,1,A192,A201,1
115513,A14,9,A32,A43,1195,A61,A73,2,A93,A101,3,A123,27,A143,A152,1,A173,2,A192,A201,0
115514,A14,17,A34,A40,3677,A61,A75,4,A92,A101,4,A123,27,A143,A152,2,A173,1,A191,A201,0
115515,A14,72,A32,A40,1524,A61,A75,4,A93,A101,2,A122,40,A141,A153,1,A172,1,A191,A201,0
115516,A14,72,A32,A43,1626,A65,A72,4,A94,A101,4,A123,31,A143,A152,2,A173,2,A191,A201,0
115517,A14,18,A33,A40,2884,A62,A73,4,A93,A101,2,A121,51,A143,A151,2,A173,1,A192,A201,0
115518,A14,28,A32,A42,5313,A61,A73,4,A93,A101,3,A121,19,A143,A152,2,A172,1,A192,A201,0
115519,A11,30,A32,A40,5067,A61,A72,4,A93,A101,1,A122,36,A143,A153,1,A172,1,A191,A201,1
115520,A14,17,A34,A40,3044,A63,A72,4,A93,A101,4,A121,19,A143,A152,1,A173,2,A191,A201,1
115521,A14,8,A32,A40,1743,A61,A73,2,A92,A101,3,A121,37,A143,A152,3,A172,1,A191,A201,0
115522,A11,33,A34,A40,1980,A61,A73,2,A93,A103,4,A122,43,A143,A152,2,A173,1,A192,A201,0
115523,A11,16,A33,A41,1867,A61,A73,2,A94,A101,1,A122,61,A141,A152,2,A173,1,A191,A201,0
115524,A14,23,A30,A43,3031,A61,A72,1,A93,A101,4,A123,48,A143,A153,1,A174,1,A192,A201,0
115525,A14,27,A32,A41,1986,A61,A72,1,A93,A101,2,A123,29,A142,A152,1,A173,1,A191,A201,0
115526,A13,12,A30,A49,1389,A64,A71,1,A93,A101,4,A121,32,A143,A152,1,A173,2,A191,A202,0
115527,A14,46,A32,A40,3909,A61,A75,4,A93,A102,4,A122,34,A143,A153,1,A173,1,A191,A201,0
115528,A12,19,A32,A49,1712,A61,A73,2,A93,A101,4,A122,28,A143,A151,3,A173,1,A191,A201,1
115529,A14,21,A32,A43,1064,A61,A73,4,A93,A101,3,A123,31,A143,A152,2,A171,2,A192,A202,0
115530,A12,14,A30,A42,5951,A62,A75,4,A93,A101,3,A122,43,A143,A152,2,A173,1,A192,A201,0
115531,A14,27,A32,A43,5150,A63,A73,4,A92,A101,2,A124,34,A143,A152,1,A173,1,A192,A201,1
115532,A11,32,A30,A40,943,A65,A75,3,A93,A102,4,A122,44,A143,A152,2,A173,1,A191,A201,0
115533,A14,13,A32,A42,2307,A61,A73,1,A92,A101,3,A122,48,A143,A152,1,A173,1,A191,A201,0
115534,A11,25,A32,A40,1495,A63,A74,3,A92,A101,1,A122,56,A143,A152,2,A173,1,A192,A201,1
115535,A11,14,A32,A42,5548,A61,A73,2,A94,A101,4,A122,26,A143,A151,1,A173,1,A191,A201,0
115536,A12,9,A34,A46,2247,A65,A73,4,A93,A101,2,A124,43,A142,A152,2,A173,1,A191,A201,1
115537,A14,15,A32,A42,3598,A61,A73,2,A93,A101,2,A123,45,A143,A151,2,A174,1,A191,A201,0
115538,A11,25,A34,A44,1110,A61,A73,4,A93,A101,4,A123,31,A141,A152,1,A173,1,A192,A201,1
115539,A14,25,A32,A43,3341,A61,A73,2,A93,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,1
115540,A11,33,A34,A40,14531,A61,A72,2,A93,A101,3,A122,35,A143,A152,1,A173,1,A191,A201,1
115541,A14,13,A34,A43,7048,A64,A75,4,A93,A101,2,A121,46,A143,A151,1,A172,1,A192,A201,0
115542,A14,15,A32,A40,5986,A61,A74,4,A93,A101,2,A123,64,A143,A152,2,A173,1,A191,A201,0
115543,A12,19,A32,A42,7119,A61,A71,4,A93,A101,2,A121,36,A143,A152,1,A173,1,A191,A201,1
115544,A14,26,A32,A40,2273,A61,A73,1,A93,A101,4,A123,37,A142,A152,3,A173,1,A192,A201,0
115545,A14,17,A32,A40,3879,A63,A72,2,A93,A103,4,A123,30,A141,A152,3,A173,1,A191,A202,0
115546,A12,11,A32,A49,3251,A61,A73,4,A92,A101,1,A123,44,A141,A152,3,A173,1,A191,A201,0
115547,A14,8,A32,A49,2074,A62,A75,4,A93,A102,3,A123,19,A143,A152,2,A173,2,A191,A201,0
115548,A11,35,A30,A40,2670,A65,A75,4,A92,A101,4,A121,35,A143,A152,1,A173,1,A191,A201,0
115549,A14,33,A34,A41,7429,A61,A75,4,A92,A101,4,A121,45,A143,A152,1,A173,1,A192,A201,0
115550,A13,13,A31,A42,5346,A61,A74,4,A93,A101,3,A122,31,A143,A152,1,A173,1,A191,A201,0
115551,A11,41,A32,A49,2496,A61,A73,4,A93,A101,4,A121,38,A143,A151,1,A173,1,A191,A201,0
115552,A11,18,A32,A46,5126,A61,A72,4,A92,A101,1,A123,32,A143,A152,1,A173,2,A191,A201,0
115553,A11,23,A30,A46,11602,A61,A72,3,A93,A101,2,A121,19,A143,A152,2,A172,1,A192,A201,1
115554,A13,36,A32,A44,1797,A63,A73,4,A92,A101,4,A122,54,A143,A152,1,A173,1,A191,A201,1
115555,A12,14,A34,A40,2366,A61,A73,4,A93,A101,2,A121,57,A141,A152,2,A174,1,A192,A201,0
115556,A14,12,A34,A43,1873,A61,A74,2,A93,A101,4,A124,36,A143,A152,2,A173,2,A191,A201,1
115557,A13,7,A34,A41,8649,A61,A75,4,A93,A101,2,A124,25,A143,A152,1,A174,1,A191,A201,0
115558,A14,22,A34,A40,1897,A61,A73,4,A92,A101,4,A123,39,A143,A152,1,A172,2,A191,A201,1
115559,A11,23,A32,A40,2297,A61,A73,4,A93,A102,2,A124,32,A143,A152,1,A173,1,A191,A201,0
115560,A14,29,A31,A41,1128,A65,A73,4,A92,A101,4,A124,25,A143,A151,1,A172,1,A192,A201,0
115561,A14,25,A34,A43,2282,A61,A74,4,A94,A101,4,A122,31,A143,A153,1,A174,1,A191,A201,0
115562,A13,19,A34,A46,3566,A64,A74,1,A94,A101,4,A121,19,A143,A151,3,A173,1,A192,A201,1
115563,A11,34,A32,A43,1707,A61,A72,3,A93,A101,4,A122,29,A143,A152,1,A173,2,A191,A201,1
115564,A14,10,A33,A49,1627,A65,A73,4,A93,A101,4,A121,37,A143,A152,2,A172,2,A192,A202,1
115565,A14,23,A32,A40,1641,A65,A73,2,A93,A103,1,A123,27,A142,A152,1,A173,1,A192,A201,0
115566,A13,24,A34,A49,6736,A61,A75,2,A92,A102,2,A122,27,A143,A152,2,A173,1,A191,A201,1
115567,A14,17,A32,A40,7480,A61,A73,4,A92,A101,1,A123,53,A143,A152,1,A173,1,A191,A201,0
115568,A11,47,A32,A40,18424,A61,A72,2,A93,A101,2,A122,33,A143,A152,3,A172,1,A191,A201,1
115569,A14,23,A34,A40,1086,A61,A75,4,A93,A101,4,A121,42,A143,A152,2,A172,1,A192,A201,1
115570,A11,38,A32,A41,4493,A62,A72,4,A91,A101,3,A123,34,A143,A152,1,A172,1,A191,A201,0
115571,A14,30,A34,A43,994,A61,A73,2,A93,A101,4,A121,35,A141,A152,1,A173,1,A192,A201,1
115572,A11,16,A31,A45,2041,A65,A73,4,A93,A101,4,A121,37,A143,A152,1,A173,1,A191,A201,1
115573,A11,53,A32,A43,1794,A61,A73,1,A93,A101,4,A122,19,A143,A153,1,A173,1,A192,A201,1
115574,A12,34,A32,A46,2117,A61,A74,2,A93,A101,3,A123,39,A143,A152,1,A173,1,A191,A201,0
115575,A13,18,A32,A40,865,A65,A73,3,A93,A101,2,A121,33,A141,A152,2,A173,1,A191,A201,0
115576,A11,17,A33,A49,8692,A61,A72,2,A94,A101,2,A122,47,A141,A152,2,A173,1,A191,A201,1
115577,A14,10,A33,A43,3819,A61,A75,1,A92,A101,2,A122,35,A143,A151,1,A173,1,A192,A201,0
115578,A14,17,A31,A40,2644,A62,A73,4,A93,A101,2,A124,22,A143,A151,1,A172,2,A191,A201,0
115579,A12,16,A32,A42,2370,A61,A73,3,A92,A101,2,A121,36,A143,A152,2,A174,1,A191,A201,0
115580,A14,20,A32,A43,1909,A61,A73,4,A93,A101,2,A121,32,A143,A151,2,A174,1,A191,A201,0
115581,A11,14,A30,A40,7358,A62,A75,3,A93,A101,4,A122,32,A143,A153,1,A173,1,A191,A201,0
115582,A14,25,A32,A40,3383,A65,A73,3,A93,A101,1,A122,34,A143,A151,1,A173,1,A191,A201,0
115583,A14,17,A34,A42,1947,A62,A75,2,A93,A101,4,A122,41,A143,A152,3,A172,2,A191,A201,0
115584,A11,8,A32,A42,6640,A61,A74,4,A93,A101,3,A123,24,A143,A152,1,A174,1,A191,A201,1
115585,A11,14,A32,A42,5876,A61,A75,1,A94,A101,4,A121,23,A143,A152,1,A172,1,A191,A201,0
115586,A14,11,A32,A43,6196,A61,A73,1,A92,A101,1,A123,25,A143,A152,1,A173,1,A191,A201,0
115587,A13,9,A32,A40,2286,A65,A73,4,A93,A101,4,A121,42,A141,A152,1,A173,2,A192,A201,0
115588,A14,16,A32,A49,3280,A63,A75,3,A93,A101,4,A122,35,A141,A151,1,A172,1,A192,A201,1
115589,A14,30,A34,A43,2591,A61,A72,4,A92,A101,4,A123,29,A143,A152,3,A173,1,A191,A201,1
115590,A12,10,A34,A49,9089,A61,A73,4,A92,A101,2,A123,50,A141,A152,1,A174,1,A192,A201,1
115591,A14,6,A32,A43,7625,A64,A75,4,A92,A101,3,A123,43,A143,A152,1,A173,1,A192,A201,0
115592,A14,17,A32,A42,9374,A61,A74,4,A93,A101,4,A123,43,A141,A151,1,A173,1,A192,A201,0
115593,A11,72,A34,A43,3868,A61,A72,1,A92,A101,3,A124,35,A143,A152,1,A173,1,A191,A201,1
115594,A14,13,A33,A41,3650,A61,A74,3,A93,A101,4,A121,28,A143,A151,1,A173,1,A191,A201,0
115595,A11,21,A32,A40,4554,A61,A72,4,A91,A101,2,A123,32,A143,A151,2,A174,2,A191,A202,1
115596,A11,15,A34,A40,1054,A62,A74,4,A93,A101,4,A121,31,A143,A152,1,A172,2,A192,A201,1
115597,A14,29,A32,A40,5317,A64,A72,4,A93,A101,2,A123,35,A143,A152,2,A173,2,A191,A201,0
115598,A12,40,A32,A45,2346,A63,A75,1,A93,A103,4,A123,50,A143,A152,1,A173,1,A191,A201,1
115599,A14,17,A32,A43,3674,A61,A71,4,A92,A101,2,A124,25,A143,A152,2,A172,1,A191,A201,0
115600,A14,35,A32,A49,1938,A61,A71,3,A92,A101,4,A121,24,A143,A152,1,A172,1,A191,A201,1
115601,A12,10,A32,A40,3450,A62,A72,4,A93,A103,2,A123,45,A143,A151,1,A173,1,A192,A201,0
115602,A11,20,A32,A43,7756,A61,A74,4,A94,A101,2,A124,36,A143,A152,2,A174,1,A191,A201,1
115603,A14,9,A34,A40,3824,A61,A73,4,A92,A101,4,A121,46,A143,A152,1,A173,1,A191,A201,1
115604,A11,20,A34,A40,1132,A61,A72,1,A94,A101,3,A123,31,A143,A152,2,A173,2,A191,A201,1
115605,A12,13,A32,A43,2134,A61,A73,2,A93,A101,1,A124,39,A143,A151,3,A173,1,A191,A201,0
115606,A14,21,A32,A40,3308,A61,A72,3,A92,A101,2,A123,36,A143,A152,1,A172,2,A191,A201,1
115607,A14,10,A31,A40,3869,A62,A73,2,A92,A101,2,A122,24,A143,A153,1,A171,1,A191,A201,0
115608,A14,21,A34,A40,2458,A61,A72,1,A93,A101,4,A122,43,A143,A152,1,A172,1,A191,A201,0
115609,A14,19,A34,A40,2036,A61,A74,2,A93,A101,4,A121,39,A143,A151,1,A173,1,A192,A202,0
115610,A14,13,A32,A43,4448,A65,A74,4,A93,A101,4,A121,27,A143,A152,2,A173,1,A191,A201,0
115611,A11,12,A34,A46,2688,A61,A73,2,A92,A101,2,A121,21,A143,A152,1,A172,1,A191,A201,1
115612,A11,9,A32,A42,2519,A61,A71,2,A92,A101,2,A123,37,A143,A152,1,A174,1,A191,A201,0
115613,A12,15,A32,A49,3967,A63,A73,4,A92,A101,4,A123,25,A143,A151,2,A173,1,A192,A201,1
115614,A11,23,A34,A43,2879,A61,A73,4,A92,A101,4,A121,35,A143,A152,2,A172,1,A191,A201,1
115615,A14,17,A32,A43,1915,A65,A71,4,A93,A101,1,A121,28,A143,A153,1,A171,1,A191,A201,0
115616,A13,20,A32,A44,1328,A61,A73,2,A93,A101,4,A123,35,A143,A152,1,A173,1,A191,A201,1
115617,A13,37,A32,A42,4772,A61,A71,4,A92,A103,4,A122,41,A143,A152,2,A173,1,A191,A201,1
115618,A13,15,A33,A40,1607,A61,A73,2,A92,A101,1,A121,32,A143,A151,2,A173,1,A191,A201,0
115619,A11,21,A32,A43,5004,A61,A74,2,A93,A101,4,A122,52,A142,A152,1,A174,1,A192,A201,0
115620,A14,29,A32,A43,1577,A61,A72,2,A93,A101,1,A122,55,A143,A151,1,A174,1,A192,A201,0
