price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
6930000,5727,3,1,2,yes,yes,no,no,no,0,no,unfurnished
6065000,3282,5,1,2,yes,yes,yes,yes,no,1,no,unfurnished
4487000,3610,3,2,1,no,no,no,no,no,0,no,furnished
7495000,3494,3,2,4,yes,yes,no,no,no,2,no,furnished
7336000,8549,4,1,1,yes,no,no,no,no,0,no,semi-furnished
9766000,10536,3,2,1,yes,no,yes,no,yes,1,no,semi-furnished
7503000,4948,2,2,1,yes,no,no,no,yes,0,no,furnished
6088000,4213,3,1,1,no,no,no,no,yes,2,no,furnished
5727000,3665,3,2,1,no,no,yes,no,yes,2,no,semi-furnished
6224000,4719,3,1,2,yes,yes,no,no,no,1,yes,semi-furnished
5179000,3742,4,1,3,yes,no,no,no,no,0,no,unfurnished
8443000,4527,3,2,1,yes,no,no,no,yes,1,no,unfurnished
6893000,5609,4,1,1,yes,no,yes,yes,no,2,no,semi-furnished
5355000,3977,3,1,1,no,no,yes,no,no,2,no,semi-furnished
5694000,4354,2,1,1,yes,no,no,no,yes,1,no,furnished
6659000,4362,3,1,1,yes,yes,yes,yes,yes,0,no,unfurnished
5632000,4126,3,2,1,yes,no,no,no,no,2,no,unfurnished
6851000,3917,4,2,1,yes,no,no,no,yes,1,no,unfurnished
6904000,6494,3,1,1,yes,no,yes,no,yes,0,no,semi-furnished
8298000,2241,3,3,4,yes,no,yes,no,no,2,no,unfurnished
8596000,9134,3,1,1,yes,yes,yes,no,no,2,no,furnished
6513000,4991,6,1,2,yes,no,yes,no,no,0,no,unfurnished
6524000,6092,2,1,1,no,no,yes,no,no,0,no,furnished
5699000,6394,2,1,2,yes,no,no,no,no,0,no,semi-furnished
5809000,3502,3,1,1,no,no,no,no,yes,1,no,semi-furnished
4743000,3212,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
4713000,3056,3,1,1,yes,no,no,no,no,2,no,semi-furnished
6667000,4250,2,3,2,yes,no,yes,no,no,0,no,semi-furnished
8346000,6325,3,2,4,yes,no,yes,no,no,2,yes,unfurnished
5335000,3690,2,2,2,no,no,yes,no,no,1,no,unfurnished
7897000,6087,2,1,2,yes,no,no,no,yes,3,no,unfurnished
5449000,1744,3,1,2,yes,yes,no,no,no,0,no,furnished
6279000,4010,2,1,4,yes,no,no,no,no,0,no,semi-furnished
7288000,7698,3,1,2,yes,no,yes,no,no,2,no,semi-furnished
5412000,4389,3,1,1,yes,no,no,no,yes,0,no,unfurnished
5432000,3329,2,1,2,yes,no,yes,yes,no,0,no,semi-furnished
5959000,3578,3,1,3,yes,no,yes,no,yes,0,no,semi-furnished
5640000,1500,3,1,2,yes,no,no,no,no,0,no,semi-furnished
4745000,3083,1,2,2,no,no,no,no,no,2,no,unfurnished
7035000,7351,3,1,1,yes,no,yes,no,no,1,no,unfurnished
6395000,3692,2,1,2,yes,no,no,no,yes,0,no,furnished
6043000,3879,4,1,2,yes,no,yes,no,no,0,no,unfurnished
6792000,1771,3,1,4,yes,no,yes,no,yes,2,yes,semi-furnished
4547000,2377,3,1,1,yes,no,no,no,no,0,no,semi-furnished
7962000,7773,4,1,2,yes,no,yes,no,yes,0,no,furnished
5941000,6111,3,1,2,yes,no,yes,no,no,0,yes,furnished
4678000,2734,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
6271000,3618,3,1,3,yes,no,no,yes,no,2,no,unfurnished
6399000,4658,3,1,2,no,no,no,no,no,2,yes,unfurnished
5457000,2853,3,2,1,yes,yes,yes,no,no,2,no,semi-furnished
5861000,2032,3,2,2,yes,no,yes,no,no,0,yes,semi-furnished
7749000,4410,4,1,2,yes,no,no,no,yes,3,yes,semi-furnished
6806000,5997,4,2,1,yes,no,no,no,no,1,yes,semi-furnished
7819000,6046,2,1,4,no,no,no,no,no,3,yes,semi-furnished
7565000,6810,4,1,2,yes,yes,yes,no,no,2,no,furnished
6005000,2455,2,1,2,yes,no,yes,no,yes,0,yes,furnished
6100000,4831,4,1,2,yes,no,no,no,no,0,no,unfurnished
5612000,4212,3,2,1,yes,no,no,no,no,1,no,unfurnished
7538000,4546,3,2,2,yes,no,no,no,no,2,no,semi-furnished
5781000,4314,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6768000,3573,2,2,3,yes,no,no,no,no,1,no,furnished
5825000,1500,4,1,3,yes,no,no,no,yes,0,no,furnished
9018000,7681,2,2,2,yes,no,no,no,yes,0,yes,furnished
6155000,5416,3,1,1,yes,no,no,no,no,1,no,semi-furnished
4972000,2528,4,1,2,yes,yes,no,no,no,0,no,unfurnished
8759000,5752,3,2,4,yes,no,no,no,no,2,yes,furnished
4846000,3908,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6159000,3954,5,1,1,yes,no,no,no,no,0,yes,semi-furnished
5596000,3415,2,2,1,yes,yes,no,no,no,0,yes,furnished
5952000,5908,3,1,1,yes,no,no,no,yes,0,no,semi-furnished
5239000,3370,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished
5820000,2975,2,1,1,yes,no,no,no,yes,0,yes,furnished
6422000,7585,2,1,1,yes,no,yes,no,no,1,no,unfurnished
7121000,4374,3,1,2,yes,no,no,no,yes,0,yes,unfurnished
7424000,4432,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished
7021000,6307,3,1,2,yes,no,no,no,no,0,yes,furnished
6698000,3562,3,1,3,yes,no,no,no,no,2,no,unfurnished
6162000,3874,3,1,2,no,no,no,yes,no,1,yes,semi-furnished
5727000,5361,3,1,1,no,no,yes,no,no,0,no,furnished
4528000,2468,2,1,2,yes,no,no,no,no,1,no,unfurnished
6519000,5174,3,1,3,yes,no,no,no,yes,0,yes,unfurnished
4370000,3433,3,1,1,yes,no,no,no,no,0,yes,unfurnished
7797000,6754,4,2,1,yes,no,no,no,yes,0,no,semi-furnished
8250000,5932,3,2,2,yes,no,no,no,no,1,yes,unfurnished
5608000,5612,3,1,2,no,no,no,no,no,0,no,unfurnished
4754000,2401,3,1,2,yes,no,yes,no,no,0,no,unfurnished
5781000,4515,3,1,1,yes,no,no,no,no,1,yes,unfurnished
5875000,2876,3,1,2,yes,no,no,no,yes,2,no,furnished
7124000,4643,3,1,4,yes,no,yes,no,no,0,no,semi-furnished
7094000,1783,3,1,4,yes,yes,yes,no,yes,2,no,unfurnished
6095000,2469,4,1,2,yes,no,no,no,no,1,yes,semi-furnished
10258000,7769,2,2,4,yes,no,yes,yes,yes,0,no,semi-furnished
6874000,5506,4,1,2,yes,no,no,no,yes,0,yes,semi-furnished
5573000,4064,4,1,1,yes,no,no,no,no,1,no,semi-furnished
6624000,3219,2,3,2,yes,no,no,no,no,1,no,unfurnished
8145000,2990,2,1,4,yes,yes,no,no,yes,0,no,semi-furnished
7397000,5129,3,2,2,yes,no,yes,no,no,0,yes,unfurnished
5553000,4082,2,1,2,yes,no,no,no,no,0,no,unfurnished
9283000,9029,2,1,2,yes,yes,yes,no,yes,2,no,unfurnished
6029000,4363,3,1,1,no,no,no,no,no,0,no,semi-furnished
5331000,4833,3,1,1,no,no,no,no,no,0,no,semi-furnished
5044000,2632,2,2,2,no,no,no,no,no,1,no,unfurnished
6078000,4052,4,1,1,yes,no,yes,no,yes,0,yes,furnished
7100000,5079,2,1,2,yes,no,no,yes,no,1,no,furnished
5478000,4032,2,1,1,yes,no,no,yes,yes,0,no,semi-furnished
6235000,3845,2,1,1,yes,no,no,no,yes,1,no,semi-furnished
5989000,5409,4,1,1,yes,no,no,no,no,1,no,unfurnished
7725000,8909,4,1,2,yes,no,no,no,yes,0,no,semi-furnished
5549000,5011,2,1,1,yes,yes,no,no,no,0,no,unfurnished
7797000,7624,3,1,4,yes,no,yes,no,no,0,no,unfurnished
9301000,6122,2,2,4,yes,no,no,no,no,1,yes,semi-furnished
6831000,7435,2,1,1,yes,no,yes,no,no,0,no,unfurnished
7603000,3650,2,2,1,yes,no,no,no,yes,2,no,furnished
6040000,4323,4,1,1,yes,yes,no,no,no,0,no,unfurnished
5824000,4330,3,1,2,yes,no,no,no,no,0,no,furnished
6844000,5931,3,1,2,no,no,no,no,no,1,no,furnished
6520000,6577,2,1,1,yes,no,no,no,no,1,no,semi-furnished
6704000,4970,4,1,2,no,no,yes,no,no,2,no,furnished
9255000,6814,5,2,1,yes,no,no,no,yes,0,yes,unfurnished
4859000,3722,2,1,2,no,no,yes,no,no,0,no,furnished
6417000,6839,3,1,2,yes,no,no,no,no,2,no,semi-furnished
7135000,7224,3,1,1,yes,no,no,no,no,0,no,semi-furnished
8330000,6267,4,1,3,yes,no,no,no,yes,0,no,semi-furnished
5312000,4989,3,1,1,yes,no,no,no,no,0,no,unfurnished
6732000,6362,2,1,2,no,no,no,no,no,0,no,semi-furnished
7098000,3239,3,1,4,yes,yes,yes,no,yes,3,no,unfurnished
7873000,5125,3,2,4,yes,no,no,no,no,0,no,semi-furnished
8410000,5350,3,2,2,yes,no,yes,no,no,2,no,unfurnished
5948000,2698,2,1,2,yes,yes,no,no,no,1,yes,unfurnished
7034000,5755,4,1,2,no,yes,no,no,no,2,yes,furnished
6049000,2791,4,2,1,yes,no,yes,no,no,0,yes,semi-furnished
6965000,3940,3,2,2,no,no,no,no,no,1,no,semi-furnished
5454000,4795,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
7657000,3469,3,2,3,yes,no,yes,no,no,1,no,semi-furnished
6693000,4882,3,2,1,yes,no,no,no,yes,0,no,furnished
6384000,4849,2,1,2,yes,no,no,no,no,0,no,semi-furnished
8640000,3341,3,2,2,yes,no,no,no,yes,3,yes,semi-furnished
6188000,5986,3,1,1,no,no,yes,no,no,0,no,unfurnished
7207000,3421,6,2,2,yes,no,no,no,no,0,yes,semi-furnished
9999000,12326,2,1,2,yes,no,no,no,yes,0,no,semi-furnished
3780000,4503,3,1,1,no,no,yes,no,no,0,no,unfurnished
5422000,2883,3,1,2,yes,no,no,no,no,0,no,unfurnished
6023000,3119,4,1,1,yes,no,yes,no,yes,1,no,furnished
6302000,7635,3,1,2,yes,yes,no,no,no,0,no,unfurnished
5480000,3971,3,1,1,yes,no,yes,no,no,0,yes,unfurnished
5415000,2659,3,1,1,yes,no,yes,yes,yes,0,no,semi-furnished
6832000,6749,3,2,1,no,no,no,no,yes,0,no,unfurnished
6474000,3960,3,1,2,yes,no,no,no,no,0,no,semi-furnished
7102000,6204,3,2,2,yes,no,yes,no,no,0,yes,semi-furnished
8369000,6985,3,1,1,yes,no,no,yes,yes,1,yes,semi-furnished
6515000,5291,3,1,1,yes,no,no,no,no,2,no,semi-furnished
11598000,12898,2,2,4,yes,yes,yes,no,no,0,no,unfurnished
5433000,2285,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6682000,3344,4,1,2,yes,no,yes,no,no,2,no,furnished
4828000,4235,3,1,1,yes,yes,no,no,no,0,yes,semi-furnished
10281000,12188,3,1,1,yes,no,no,no,yes,0,no,furnished
9155000,10034,3,2,1,yes,no,no,no,yes,1,no,unfurnished
7340000,8101,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
5871000,3378,3,1,2,yes,no,no,no,no,0,no,semi-furnished
7149000,3547,4,2,2,yes,yes,no,no,no,0,no,furnished
4406000,3329,2,1,1,yes,yes,no,no,yes,2,no,unfurnished
5268000,3393,2,1,2,yes,yes,no,no,no,0,no,semi-furnished
9070000,8826,2,2,2,yes,no,yes,no,no,1,yes,semi-furnished
5839000,4256,3,1,1,yes,no,yes,no,no,0,no,unfurnished
5142000,4500,3,2,1,yes,no,no,no,no,0,yes,semi-furnished
5715000,6528,3,1,2,no,no,no,no,no,0,yes,semi-furnished
5797000,2345,2,1,1,yes,no,no,no,no,0,no,semi-furnished
6328000,4821,3,1,3,yes,no,yes,no,no,1,no,semi-furnished
7207000,2975,2,2,1,yes,yes,no,no,yes,2,no,semi-furnished
6713000,4167,3,2,3,yes,no,no,no,yes,0,no,semi-furnished
6126000,3686,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
5261000,3607,3,1,2,yes,no,no,no,no,0,no,unfurnished
6171000,5184,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
6304000,5174,3,1,2,yes,no,no,no,no,0,no,unfurnished
5370000,4299,3,1,1,yes,no,yes,no,no,0,no,unfurnished
6962000,5510,6,1,1,yes,yes,no,no,no,1,no,unfurnished
5478000,3274,3,1,2,yes,no,no,no,no,1,yes,semi-furnished
6349000,6278,3,1,1,yes,no,yes,no,no,1,yes,semi-furnished
5810000,4324,3,1,2,yes,no,yes,no,no,0,no,furnished
6025000,3848,3,1,1,yes,no,no,no,yes,3,no,furnished
5958000,3377,3,1,2,yes,no,no,no,no,2,no,furnished
5709000,4261,3,1,2,no,no,no,no,no,1,no,furnished
8482000,10345,3,1,2,no,no,no,no,no,0,yes,semi-furnished
6361000,4591,3,1,1,yes,no,no,no,no,2,no,furnished
6490000,2916,4,2,2,yes,no,no,no,no,0,no,semi-furnished
7470000,6936,2,1,2,yes,no,no,no,no,1,no,semi-furnished
5751000,3867,3,2,1,yes,no,no,no,no,0,no,semi-furnished
5855000,5312,3,1,1,yes,no,no,no,no,0,no,semi-furnished
5337000,3656,2,1,2,yes,no,no,no,no,0,no,semi-furnished
6818000,8075,2,1,2,yes,no,no,yes,no,0,yes,unfurnished
5505000,3679,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
8995000,8482,2,2,2,yes,no,no,no,yes,0,yes,unfurnished
6740000,3035,4,1,2,no,no,yes,no,no,2,yes,semi-furnished
7444000,4169,3,1,4,yes,yes,yes,no,no,2,no,semi-furnished
7462000,8489,3,1,1,yes,yes,no,no,no,0,no,furnished
5577000,5060,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
9041000,12241,2,1,4,no,no,no,no,no,0,no,semi-furnished
7905000,4211,2,1,4,yes,yes,no,no,no,2,no,semi-furnished
6974000,5253,3,1,2,yes,no,yes,no,yes,0,yes,furnished
9271000,10496,3,1,2,yes,no,no,no,yes,0,yes,furnished
4942000,2497,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
7372000,2370,3,3,2,yes,no,no,no,yes,2,yes,unfurnished
7752000,3376,3,2,2,yes,no,no,no,yes,2,no,furnished
7397000,6635,4,1,2,yes,no,no,no,no,2,no,furnished
5148000,2398,3,1,2,yes,no,no,no,no,0,no,furnished
7998000,6059,3,2,2,yes,yes,no,no,yes,2,no,unfurnished
7865000,5883,2,2,1,yes,no,no,no,yes,0,no,furnished
8638000,10988,3,1,2,no,no,no,no,no,2,no,unfurnished
7375000,7315,3,1,2,yes,no,no,no,no,1,no,semi-furnished
7639000,5494,3,1,4,yes,yes,no,no,yes,0,no,semi-furnished
7089000,8345,2,1,2,yes,no,yes,no,no,1,yes,unfurnished
6383000,5913,2,2,2,yes,no,no,no,no,0,no,unfurnished
6275000,3887,3,1,1,no,no,no,no,no,0,yes,semi-furnished
5621000,2916,3,1,2,yes,no,no,no,no,0,no,semi-furnished
6158000,3712,3,2,1,yes,no,yes,no,yes,2,no,furnished
7193000,4637,3,2,2,yes,yes,yes,no,yes,0,no,unfurnished
4893000,5075,2,1,1,yes,no,no,no,no,0,no,semi-furnished
6890000,1923,3,4,2,yes,yes,no,no,no,0,no,unfurnished
6769000,4300,3,1,2,yes,yes,no,no,yes,0,yes,semi-furnished
6198000,4772,2,1,2,yes,no,yes,no,yes,0,no,furnished
6615000,5934,2,1,1,yes,no,yes,no,no,2,no,furnished
7061000,9338,3,1,1,yes,no,no,no,no,0,no,semi-furnished
6634000,5098,3,1,2,yes,yes,yes,no,no,0,no,furnished
5844000,3218,3,2,1,yes,no,no,no,no,0,no,furnished
6244000,2197,2,1,1,yes,no,yes,no,no,0,no,furnished
9097000,6292,3,2,2,yes,yes,yes,no,yes,2,no,furnished
5041000,3273,3,1,2,yes,no,no,no,no,0,no,semi-furnished
6853000,6786,4,1,2,yes,no,yes,yes,no,1,no,furnished
7069000,8480,3,1,1,yes,no,no,no,no,0,no,furnished
4922000,2465,2,1,1,yes,yes,no,no,yes,2,yes,unfurnished
8345000,5950,4,3,2,yes,no,no,no,yes,0,yes,furnished
8370000,8115,3,1,2,yes,no,no,no,no,2,no,semi-furnished
6950000,7234,4,1,1,no,no,no,no,no,2,no,unfurnished
6082000,1955,3,2,2,no,no,yes,no,yes,0,no,semi-furnished
7904000,3295,3,1,3,yes,no,no,no,no,2,no,furnished
5399000,2754,3,1,1,no,yes,no,no,yes,0,yes,semi-furnished
7700000,5875,2,1,2,yes,no,yes,no,yes,2,yes,unfurnished
5915000,5609,3,1,1,yes,no,yes,no,no,0,no,unfurnished
4625000,1518,2,1,2,yes,yes,yes,no,yes,0,no,unfurnished
4923000,4156,2,1,1,yes,no,no,no,no,0,no,furnished
7670000,6600,3,2,2,yes,no,no,no,no,0,no,furnished
7908000,5018,4,1,4,yes,no,no,no,yes,0,no,furnished
6595000,5014,4,2,1,yes,no,yes,no,no,0,no,semi-furnished
6196000,4045,3,2,2,yes,no,yes,no,no,1,no,unfurnished
4449000,3022,3,1,2,yes,yes,no,no,no,0,no,unfurnished
6095000,4682,2,1,2,no,no,yes,no,no,0,yes,semi-furnished
6451000,4820,3,1,1,yes,no,no,no,no,1,yes,unfurnished
7070000,6106,5,1,1,yes,no,yes,no,no,0,yes,unfurnished
6641000,6318,3,1,2,yes,no,no,no,no,1,no,furnished
6867000,4888,3,2,1,yes,no,no,no,no,0,yes,furnished
8656000,7468,3,1,2,yes,no,yes,no,yes,1,no,furnished
7175000,4028,3,1,2,yes,no,no,no,yes,2,no,semi-furnished
5712000,2571,4,1,1,yes,no,no,no,yes,1,no,unfurnished
6383000,5761,5,2,1,yes,no,yes,no,no,0,no,unfurnished
6617000,4972,3,1,1,yes,no,yes,no,no,1,no,furnished
4751000,5810,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
6860000,2772,4,2,3,yes,no,no,no,no,0,yes,furnished
8319000,10003,3,1,2,yes,no,yes,no,no,0,no,furnished
7296000,6355,2,1,1,yes,no,no,yes,no,0,no,semi-furnished
6486000,4178,2,2,2,yes,no,no,no,no,2,no,unfurnished
6110000,3183,3,1,2,yes,no,no,no,yes,0,no,furnished
7750000,7413,4,1,1,yes,no,no,no,no,0,no,unfurnished
5315000,2968,4,1,1,yes,no,no,no,no,1,yes,semi-furnished
9522000,12189,4,1,2,yes,no,yes,no,no,1,no,semi-furnished
5667000,3645,3,1,1,yes,no,no,no,no,2,no,semi-furnished
8327000,9712,5,2,1,yes,no,no,no,no,2,no,furnished
7709000,4364,2,2,2,yes,yes,yes,no,yes,1,yes,furnished
7602000,9159,2,1,2,yes,no,yes,no,no,0,yes,semi-furnished
6465000,3463,2,1,2,yes,no,no,no,no,1,yes,semi-furnished
5235000,4753,3,1,2,yes,no,no,no,no,1,no,unfurnished
7843000,6611,4,1,2,yes,no,no,no,no,1,no,semi-furnished
7945000,6227,4,1,1,yes,no,no,no,yes,0,yes,semi-furnished
7162000,7487,4,1,1,yes,no,yes,no,no,0,yes,semi-furnished
5005000,3842,3,1,2,yes,yes,no,no,no,0,no,unfurnished
5806000,4886,3,1,1,yes,no,no,no,no,2,no,semi-furnished
7896000,7966,3,1,1,yes,no,no,no,no,1,no,furnished
4973000,3506,3,1,1,no,no,yes,no,no,0,no,furnished
7978000,5997,3,3,2,no,no,no,no,no,0,yes,furnished
6984000,4301,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
6533000,5141,2,1,1,yes,yes,yes,no,no,0,no,unfurnished
5935000,4886,3,1,1,yes,no,yes,no,yes,2,no,semi-furnished
5327000,3386,4,1,4,yes,no,yes,no,no,1,no,semi-furnished
6372000,4226,3,1,1,yes,no,yes,no,yes,0,no,furnished
6258000,5011,3,2,1,yes,yes,yes,no,no,1,yes,semi-furnished
5800000,4516,4,1,1,yes,no,no,no,no,1,no,semi-furnished
9261000,9128,3,2,2,yes,yes,yes,no,yes,0,no,furnished
7374000,7206,3,1,2,yes,yes,yes,no,yes,0,no,unfurnished
8150000,5326,3,1,3,yes,no,no,no,no,3,no,semi-furnished
5060000,3422,3,1,1,yes,yes,no,no,no,0,no,semi-furnished
6500000,3336,3,1,2,yes,no,no,no,no,2,yes,furnished
10374000,10803,3,2,2,no,no,no,yes,yes,0,no,furnished
6393000,3085,3,2,3,yes,no,no,no,yes,0,no,unfurnished
6190000,4946,3,2,1,yes,no,no,no,no,0,no,furnished
8193000,5487,2,1,4,yes,no,no,no,no,0,yes,furnished
6896000,4137,4,2,2,no,no,no,no,yes,2,no,furnished
6355000,3095,3,2,2,yes,no,no,no,no,1,yes,furnished
5957000,3391,4,1,2,yes,no,no,no,no,1,no,semi-furnished
7283000,3748,3,1,4,yes,no,no,no,yes,1,yes,unfurnished
4839000,3500,2,1,1,no,no,yes,no,no,1,no,unfurnished
8294000,8235,3,1,4,yes,yes,no,no,no,1,yes,furnished
6558000,4697,3,1,1,no,no,no,no,no,2,no,semi-furnished
6915000,3784,3,1,4,yes,yes,yes,no,yes,1,no,semi-furnished
6266000,4932,3,1,1,yes,no,no,yes,no,0,no,furnished
7667000,6242,3,1,2,yes,no,no,no,no,0,no,furnished
5570000,4080,3,1,1,yes,no,no,no,no,0,no,unfurnished
8190000,6887,3,2,2,no,no,no,no,no,1,yes,semi-furnished
5470000,2765,4,1,1,yes,no,yes,no,no,0,no,semi-furnished
6589000,7712,3,1,1,yes,no,no,no,no,1,no,semi-furnished
7135000,4698,3,1,2,no,yes,no,no,yes,2,no,furnished
6528000,4621,2,1,3,yes,yes,no,no,no,1,no,semi-furnished
5709000,3524,2,2,2,yes,no,no,no,no,2,no,unfurnished
5277000,2815,3,2,2,no,no,no,yes,no,1,no,semi-furnished
5304000,2342,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
5389000,3423,4,1,2,no,no,no,no,no,1,no,semi-furnished
7226000,6035,3,1,2,yes,no,yes,no,yes,0,yes,furnished
5740000,3149,3,1,3,no,no,no,no,yes,0,no,furnished
4457000,2461,3,1,2,yes,yes,no,no,no,2,no,unfurnished
6896000,3219,4,2,3,yes,no,no,no,yes,0,no,furnished
7008000,4012,4,1,3,yes,yes,yes,no,no,1,no,unfurnished
6853000,4078,3,2,1,yes,yes,no,no,no,0,no,semi-furnished
6225000,4467,3,1,2,yes,yes,no,no,no,1,yes,furnished
7251000,7275,4,1,3,no,no,no,no,no,0,no,unfurnished
7562000,7968,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
9297000,10947,3,1,2,yes,no,no,yes,yes,2,yes,unfurnished
5522000,2383,4,1,1,yes,no,no,no,no,1,no,furnished
7677000,3291,3,2,2,yes,no,yes,no,no,2,no,unfurnished
7368000,6323,4,2,2,yes,no,no,yes,no,0,no,unfurnished
5366000,3897,3,1,1,yes,no,no,no,no,0,no,unfurnished
8564000,6769,3,2,3,yes,no,yes,no,yes,1,no,furnished
6164000,5144,3,1,2,yes,yes,yes,no,no,0,no,furnished
8633000,9153,3,3,2,yes,no,yes,no,no,0,no,semi-furnished
7327000,7306,4,1,3,yes,no,no,no,no,2,no,unfurnished
7439000,7363,3,1,2,no,yes,no,no,no,0,no,furnished
7744000,3966,4,2,1,yes,no,yes,no,yes,2,yes,semi-furnished
7278000,4526,3,1,2,yes,yes,no,yes,no,0,yes,semi-furnished
7291000,4148,5,2,2,no,no,no,no,no,0,yes,furnished
5849000,2505,3,2,1,yes,yes,no,no,no,0,yes,unfurnished
8354000,8749,2,1,4,yes,no,no,no,no,2,no,furnished
7475000,6449,3,1,1,no,no,yes,no,no,2,no,furnished
5147000,4079,2,1,1,yes,yes,no,no,no,2,no,furnished
7572000,8156,2,1,3,yes,no,no,no,no,2,yes,semi-furnished
4870000,3618,4,1,1,yes,no,no,no,no,0,no,semi-furnished
6181000,2179,4,1,2,yes,yes,yes,no,no,2,no,furnished
7839000,7199,2,1,2,yes,no,yes,no,yes,1,no,semi-furnished
4693000,2756,2,1,2,yes,no,no,no,no,0,no,semi-furnished
6359000,4343,3,2,1,no,yes,no,no,no,0,yes,semi-furnished
7108000,5142,4,1,2,yes,no,no,no,yes,0,no,unfurnished
5945000,5544,3,1,2,yes,no,no,no,yes,0,no,unfurnished
5343000,6734,3,1,1,no,no,no,no,no,0,no,semi-furnished
6126000,6018,3,1,2,yes,no,no,no,no,2,no,semi-furnished
6540000,5940,4,2,1,yes,no,no,no,no,0,no,semi-furnished
6973000,3383,3,1,4,yes,no,no,no,no,0,no,furnished
6963000,5335,2,1,4,yes,no,no,no,no,2,no,unfurnished
6319000,2505,3,1,2,yes,no,no,no,no,2,no,furnished
7302000,9087,4,1,1,yes,no,yes,no,no,0,no,semi-furnished
6071000,2616,3,2,2,yes,yes,no,no,no,0,yes,furnished
6826000,4077,4,1,2,yes,no,yes,no,no,0,no,furnished
4962000,2710,4,1,1,yes,no,yes,no,no,1,no,unfurnished
4517000,3470,2,1,1,yes,no,no,no,no,0,yes,furnished
5956000,4742,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6870000,3776,4,2,2,yes,no,no,no,no,0,yes,unfurnished
7181000,7625,2,1,1,yes,no,yes,no,no,0,no,furnished
7694000,5187,3,1,1,yes,yes,no,no,yes,0,no,furnished
6833000,3882,3,2,3,yes,no,yes,no,no,0,no,unfurnished
6366000,4458,4,2,4,yes,no,no,no,no,0,no,semi-furnished
7513000,7870,2,2,2,yes,no,yes,no,no,0,yes,unfurnished
7085000,6907,3,1,2,yes,no,no,no,no,1,no,semi-furnished
6129000,2923,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
6384000,3543,3,1,3,yes,yes,no,no,no,0,yes,furnished
8157000,5756,2,1,3,yes,yes,no,no,yes,0,no,unfurnished
5897000,5470,2,2,1,yes,no,no,no,no,0,no,semi-furnished
5974000,3033,4,2,2,yes,no,no,no,no,0,yes,unfurnished
6790000,6459,5,1,1,yes,no,yes,no,yes,1,no,semi-furnished
6320000,3243,3,1,2,yes,no,no,no,no,2,yes,unfurnished
7211000,8153,2,1,1,yes,no,yes,no,no,1,no,furnished
7692000,5889,3,1,3,yes,no,no,no,yes,0,yes,semi-furnished
5021000,2931,3,1,2,yes,no,no,no,no,0,no,furnished
5697000,3776,3,1,2,yes,no,no,no,no,2,no,furnished
5944000,3748,2,1,2,no,yes,no,no,no,2,no,unfurnished
8099000,5043,2,2,2,yes,yes,yes,no,no,2,no,furnished
8077000,4328,2,4,2,yes,no,yes,no,no,2,no,furnished
5685000,2914,3,1,1,yes,no,yes,no,no,2,no,semi-furnished
4597000,2625,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
7340000,5938,3,1,1,yes,yes,yes,no,yes,1,no,semi-furnished
6931000,5318,3,2,2,yes,no,yes,no,no,0,no,semi-furnished
6560000,4929,3,1,3,no,no,yes,no,no,0,no,semi-furnished
6668000,5283,3,1,2,yes,no,no,no,yes,1,no,furnished
6097000,3636,3,1,4,no,yes,no,no,no,2,no,unfurnished
5756000,5094,2,2,1,no,no,no,no,no,2,no,unfurnished
9884000,13694,2,1,1,yes,no,no,no,yes,0,no,semi-furnished
7427000,7722,3,1,2,yes,no,no,no,no,0,no,furnished
6312000,4177,3,2,1,yes,yes,yes,no,no,0,no,unfurnished
6276000,3785,3,1,2,yes,no,yes,no,yes,1,yes,furnished
4019000,1500,3,1,2,yes,no,no,no,no,0,no,unfurnished
7274000,7386,2,1,1,no,yes,yes,no,yes,2,no,furnished
6112000,6561,2,1,1,yes,yes,yes,no,no,0,no,furnished
6233000,3752,3,1,2,yes,no,no,no,no,1,no,semi-furnished
5443000,2584,3,3,1,no,no,no,no,yes,2,no,semi-furnished
5180000,2903,3,1,2,yes,no,yes,no,no,0,no,unfurnished
6214000,5683,2,1,4,yes,no,no,no,no,0,no,semi-furnished
